Team,Name,FGA,TS%,eFG%,% shots at rim,FG% at rim,%assisted at rim,% shots 2pt J,FG% 2pt Jumpers,%assisted 2pt J,%of shots 3pt,3FG%,%assisted 3s,FTA/FGA,FT%,
George Washington,Bynes Bryan,145,0.396,34.8%,31.7%,41.3%,26.3%,41.4%,25.0%,26.7%,26.9%,28.2%,90.9%,26.2%,73.7%,
George Washington,Smith Dwayne,141,0.468,42.6%,50.4%,59.2%,42.9%,45.4%,23.4%,26.7%,4.3%,33.3%,100.0%,43.3%,63.9%,
George Washington,Kopriva John,84,0.447,45.2%,41.7%,65.7%,65.2%,58.3%,30.6%,60.0%,0.0%,---,---,25.0%,38.1%,
George Washington,Edwards Jabari,80,0.501,50.0%,57.5%,69.6%,43.8%,42.5%,23.5%,62.5%,0.0%,---,---,33.8%,48.1%,
George Washington,Guest Dan,22,0.463,43.2%,13.6%,33.3%,0.0%,72.7%,43.8%,28.6%,13.6%,33.3%,100.0%,27.3%,66.7%,
George Washington,Davis Jonathan,6,0.360,33.3%,50.0%,66.7%,50.0%,33.3%,0.0%,---,16.7%,0.0%,---,33.3%,50.0%,
George Washington,Conward Michael,1,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,200.0%,0.0%,
George Washington,Total,1725,0.490,46.2%,34.1%,62.1%,48.5%,43.0%,32.3%,37.2%,23.0%,32.6%,88.4%,28.5%,66.4%,
UNC Asheville,Primm J.P.,367,0.593,53.3%,23.7%,62.1%,44.4%,20.4%,38.7%,27.6%,55.9%,36.6%,81.3%,43.1%,84.2%,
UNC Asheville,Dickey Matt,338,0.624,53.8%,30.2%,63.7%,38.5%,19.8%,35.8%,41.7%,50.0%,36.7%,82.3%,62.1%,86.7%,
UNC Asheville,Stephenson Chris,333,0.553,51.7%,51.1%,65.9%,50.9%,30.6%,29.4%,30.0%,18.3%,32.8%,90.0%,31.8%,75.5%,
UNC Asheville,Atkinson Jeremy,249,0.620,57.6%,56.2%,69.3%,67.0%,26.1%,36.9%,33.3%,17.7%,34.1%,93.3%,60.6%,73.5%,
UNC Asheville,Lane Jaron,174,0.666,61.8%,47.1%,76.8%,66.7%,27.6%,45.8%,50.0%,25.3%,34.1%,100.0%,60.9%,79.2%,
UNC Asheville,Jackson Quinard,137,0.533,55.1%,70.1%,61.5%,72.9%,15.3%,14.3%,33.3%,14.6%,45.0%,100.0%,43.1%,42.4%,
UNC Asheville,Hornsby Keith,115,0.520,50.0%,29.6%,64.7%,50.0%,33.9%,33.3%,69.2%,36.5%,35.7%,93.3%,28.7%,63.6%,
UNC Asheville,Meyer Trent,55,0.502,49.1%,21.8%,75.0%,66.7%,16.4%,33.3%,66.7%,61.8%,29.4%,90.0%,14.5%,62.5%,
UNC Asheville,Nwannunu Jon,46,0.523,43.5%,69.6%,43.8%,57.1%,30.4%,42.9%,100.0%,0.0%,---,---,56.5%,80.8%,
UNC Asheville,Littlejohn Corey,31,0.531,48.4%,74.2%,43.5%,60.0%,19.4%,33.3%,0.0%,6.5%,100.0%,0.0%,32.3%,80.0%,
UNC Asheville,Harn Jeremy,21,0.596,61.9%,71.4%,80.0%,66.7%,28.6%,16.7%,100.0%,0.0%,---,---,33.3%,42.9%,
UNC Asheville,Roberts Jaleel,19,0.718,73.7%,57.9%,100.0%,81.8%,42.1%,37.5%,66.7%,0.0%,---,---,21.1%,50.0%,
UNC Asheville,Davis Madison,10,0.156,10.0%,10.0%,100.0%,100.0%,10.0%,0.0%,---,80.0%,0.0%,---,60.0%,33.3%,
UNC Asheville,Pal Chudier,7,0.640,71.4%,100.0%,71.4%,20.0%,0.0%,---,---,0.0%,---,---,71.4%,40.0%,
UNC Asheville,Seligson Josh,5,0.507,40.0%,60.0%,66.7%,50.0%,20.0%,0.0%,---,20.0%,0.0%,---,80.0%,75.0%,
UNC Asheville,COOPERDJ,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
UNC Asheville,JOHNSONSTEFON,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
UNC Asheville,Total,1907,0.588,54.0%,42.7%,65.8%,57.3%,24.2%,34.6%,41.9%,33.0%,35.4%,85.7%,46.8%,76.4%,
Dayton,Dillard Kevin,347,0.533,46.8%,28.2%,65.3%,9.4%,37.2%,31.0%,2.5%,34.6%,32.5%,59.0%,40.1%,82.7%,
Dayton,Johnson Chris,282,0.623,58.7%,23.8%,73.1%,51.0%,14.5%,31.7%,30.8%,61.7%,39.7%,98.6%,28.0%,84.8%,
Dayton,Williams Paul,276,0.480,42.4%,17.0%,44.7%,28.6%,31.2%,24.4%,14.3%,51.8%,35.0%,90.0%,30.1%,83.1%,
Dayton,Parker Josh,240,0.519,47.5%,18.3%,65.9%,17.2%,18.3%,36.4%,18.8%,63.3%,30.3%,82.6%,31.2%,77.3%,
Dayton,Kavanaugh Matt,207,0.597,54.6%,55.1%,68.4%,67.9%,44.9%,37.6%,60.0%,0.0%,---,---,42.5%,80.7%,
Dayton,Fabrizius Luke,144,0.567,55.9%,13.2%,57.9%,81.8%,13.2%,42.1%,87.5%,73.6%,38.7%,97.6%,11.1%,68.8%,
Dayton,Oliver Devin,134,0.501,44.4%,42.5%,63.2%,58.3%,32.8%,29.5%,61.5%,24.6%,21.2%,100.0%,43.3%,74.1%,
Dayton,Benson Josh,105,0.622,61.0%,48.6%,82.4%,66.7%,51.4%,40.7%,50.0%,0.0%,---,---,34.3%,66.7%,
Dayton,Gavrilovic Alex,91,0.552,55.5%,59.3%,75.9%,65.9%,35.2%,25.0%,62.5%,5.5%,20.0%,100.0%,42.9%,51.3%,
Dayton,Hill Ralph,32,0.476,45.3%,31.2%,70.0%,0.0%,18.8%,50.0%,100.0%,50.0%,18.8%,100.0%,31.2%,60.0%,
Dayton,Asmus Mitch,2,0.750,75.0%,0.0%,---,---,50.0%,0.0%,---,50.0%,100.0%,100.0%,0.0%,---,
Dayton,Vonderhaar Brian,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Dayton,Total,1860,0.549,50.7%,30.2%,67.4%,47.6%,29.5%,32.6%,36.9%,40.3%,34.3%,87.9%,33.5%,77.7%,
Stephen F. Austin,Bostic Antonio,331,0.495,46.5%,12.4%,61.0%,48.0%,59.2%,45.9%,55.6%,28.4%,27.7%,92.3%,22.1%,74.0%,
Stephen F. Austin,Scott Jereal,294,0.528,48.0%,36.4%,63.6%,69.1%,63.6%,39.0%,68.5%,0.0%,---,---,50.7%,69.1%,
Stephen F. Austin,Haymon Desmond,233,0.495,46.4%,23.2%,75.9%,43.9%,24.9%,32.8%,36.8%,51.9%,26.4%,93.8%,28.8%,68.7%,
Stephen F. Austin,Smith Taylor,184,0.631,70.1%,81.0%,74.5%,69.4%,19.0%,51.4%,72.2%,0.0%,---,---,57.1%,35.2%,
Stephen F. Austin,Gardner Darius,135,0.481,44.4%,11.9%,50.0%,12.5%,34.1%,21.7%,20.0%,54.1%,38.4%,78.6%,32.6%,68.2%,
Stephen F. Austin,King Jonathan,129,0.572,51.9%,55.0%,66.2%,53.2%,39.5%,33.3%,70.6%,5.4%,28.6%,100.0%,70.5%,69.2%,
Stephen F. Austin,Bateman Hal,109,0.469,43.6%,38.5%,64.3%,18.5%,49.5%,29.6%,25.0%,11.9%,23.1%,66.7%,56.9%,56.5%,
Stephen F. Austin,Parker Jacob,78,0.323,26.9%,23.1%,50.0%,77.8%,46.2%,25.0%,77.8%,30.8%,8.3%,100.0%,15.4%,100.0%,
Stephen F. Austin,Broussard Kevin,53,0.533,51.9%,17.0%,44.4%,25.0%,18.9%,40.0%,0.0%,64.2%,38.2%,61.5%,13.2%,71.4%,
Stephen F. Austin,Bright Joe,39,0.417,29.5%,48.7%,36.8%,42.9%,28.2%,27.3%,66.7%,23.1%,11.1%,100.0%,87.2%,67.6%,
Stephen F. Austin,Delph Micah,35,0.393,37.1%,17.1%,33.3%,100.0%,48.6%,29.4%,40.0%,34.3%,33.3%,100.0%,11.4%,75.0%,
Stephen F. Austin,Total,1620,0.511,48.1%,32.8%,65.6%,56.7%,43.3%,37.7%,56.4%,23.9%,28.7%,85.6%,40.0%,63.4%,
Arkansas St.,Hooten Marcus,375,0.483,44.5%,32.0%,52.5%,15.9%,35.5%,30.8%,36.6%,32.5%,34.4%,69.0%,36.5%,66.4%,
Arkansas St.,Townsel Edward,296,0.455,42.9%,23.3%,43.5%,0.0%,34.8%,27.2%,17.9%,41.9%,37.1%,78.3%,28.0%,61.4%,
Arkansas St.,Kirkland Malcoln,290,0.587,55.9%,70.0%,63.5%,33.3%,30.0%,37.9%,42.4%,0.0%,---,---,44.1%,68.8%,
Arkansas St.,Peterson Brandon,238,0.505,44.7%,50.8%,63.6%,48.1%,47.9%,24.6%,60.7%,1.3%,33.3%,100.0%,64.3%,66.0%,
Arkansas St.,Finn Trey,236,0.611,58.3%,24.2%,50.9%,10.3%,19.5%,37.0%,11.8%,56.4%,45.9%,73.8%,42.8%,71.3%,
Arkansas St.,Dickerson Rakeem,90,0.481,41.1%,24.4%,50.0%,9.1%,47.8%,32.6%,7.1%,27.8%,32.0%,87.5%,42.2%,78.9%,
Arkansas St.,Griswold Darion,82,0.603,61.0%,80.5%,68.2%,73.3%,18.3%,33.3%,40.0%,1.2%,0.0%,---,42.7%,54.3%,
Arkansas St.,Sterrenberg Adam,77,0.516,45.5%,37.7%,51.7%,0.0%,14.3%,18.2%,0.0%,48.1%,32.4%,100.0%,59.7%,69.6%,
Arkansas St.,Clark Bryce,39,0.266,26.9%,41.0%,43.8%,42.9%,25.6%,20.0%,50.0%,33.3%,7.7%,100.0%,12.8%,20.0%,
Arkansas St.,Zuppardo Johnny,25,0.521,48.0%,64.0%,62.5%,20.0%,32.0%,25.0%,100.0%,4.0%,0.0%,---,40.0%,70.0%,
Arkansas St.,Ogbonnaya-Branch Kinley,21,0.396,40.5%,4.8%,100.0%,0.0%,14.3%,0.0%,---,81.0%,29.4%,100.0%,4.8%,0.0%,
Arkansas St.,Total,1769,0.519,48.2%,40.7%,57.9%,31.7%,32.4%,30.0%,34.3%,26.9%,37.0%,77.3%,41.7%,66.8%,
Binghamton,Dickinson Ben,369,0.467,42.4%,35.5%,55.7%,47.9%,50.7%,35.8%,37.3%,13.8%,21.6%,81.8%,37.1%,67.2%,
Binghamton,Mansell Robert,318,0.505,43.6%,32.7%,58.7%,47.5%,41.5%,30.3%,25.0%,25.8%,30.5%,96.0%,46.5%,77.7%,
Binghamton,Gray Jimmy,247,0.496,47.4%,18.6%,50.0%,56.5%,22.3%,40.0%,27.3%,59.1%,32.9%,81.2%,13.8%,79.4%,
Binghamton,Longoria Chris,182,0.471,39.8%,28.0%,51.0%,34.6%,27.5%,24.0%,16.7%,44.5%,28.4%,73.9%,36.3%,84.8%,
Binghamton,Richards Omar,121,0.490,48.3%,38.8%,63.8%,70.0%,56.2%,35.3%,54.2%,5.0%,50.0%,100.0%,39.7%,50.0%,
Binghamton,Ralling Javon,101,0.463,43.6%,39.6%,67.5%,63.0%,60.4%,27.9%,82.4%,0.0%,---,---,23.8%,66.7%,
Binghamton,Ogundadegbe Alex,78,0.399,39.7%,30.8%,50.0%,66.7%,67.9%,35.8%,78.9%,1.3%,0.0%,---,23.1%,38.9%,
Binghamton,Johnston Taylor,51,0.597,56.9%,35.3%,38.9%,71.4%,27.5%,28.6%,50.0%,37.3%,63.2%,83.3%,45.1%,69.6%,
Binghamton,Williams Jabrille,45,0.607,61.1%,31.1%,92.9%,38.5%,24.4%,36.4%,50.0%,44.4%,35.0%,100.0%,24.4%,54.5%,
Binghamton,Francis Carlyle,30,0.439,35.0%,26.7%,62.5%,20.0%,33.3%,40.0%,0.0%,40.0%,8.3%,0.0%,53.3%,75.0%,
Binghamton,Brown K.J.,13,0.134,11.5%,23.1%,0.0%,---,30.8%,0.0%,---,46.2%,16.7%,0.0%,30.8%,25.0%,
Binghamton,Brown Byron,10,0.336,30.0%,30.0%,33.3%,0.0%,20.0%,100.0%,50.0%,50.0%,0.0%,---,40.0%,50.0%,
Binghamton,Horn Mike,8,0.279,25.0%,25.0%,50.0%,100.0%,37.5%,33.3%,100.0%,37.5%,0.0%,---,25.0%,50.0%,
Binghamton,Rice Chris,6,0.269,25.0%,0.0%,---,---,16.7%,0.0%,---,83.3%,20.0%,100.0%,50.0%,33.3%,
Binghamton,Total,1579,0.480,43.9%,31.1%,56.8%,51.6%,41.2%,33.2%,42.1%,27.7%,30.2%,83.3%,34.1%,69.9%,
Northern Colo.,Svihovec Tevin,224,0.567,51.8%,29.0%,58.5%,26.3%,41.5%,41.9%,7.7%,29.5%,39.4%,88.5%,39.7%,78.7%,
Northern Colo.,Unruh Tate,216,0.652,62.0%,17.1%,56.8%,76.2%,22.7%,46.9%,39.1%,60.2%,46.2%,88.3%,18.1%,97.4%,
Northern Colo.,Garnica Paul,201,0.576,55.7%,18.4%,56.8%,9.5%,32.3%,29.2%,0.0%,49.3%,48.5%,72.9%,18.4%,75.7%,
Northern Colo.,Addo Emmanuel,173,0.614,56.6%,35.3%,67.2%,41.5%,44.5%,42.9%,30.3%,20.2%,45.7%,100.0%,56.1%,75.3%,
Northern Colo.,Proctor Mike,171,0.573,55.0%,50.9%,71.3%,40.3%,46.8%,40.0%,28.1%,2.3%,0.0%,---,65.5%,61.6%,
Northern Colo.,Osborne Connor,136,0.561,55.1%,64.7%,61.4%,70.4%,34.6%,44.7%,33.3%,0.7%,0.0%,---,72.1%,56.1%,
Northern Colo.,Huskisson Tim,127,0.600,57.1%,44.9%,59.6%,41.2%,22.8%,34.5%,30.0%,32.3%,46.3%,78.9%,40.9%,71.2%,
Northern Colo.,Lloyd Elliott,100,0.608,57.0%,26.0%,53.8%,28.6%,16.0%,25.0%,25.0%,58.0%,44.8%,61.5%,37.0%,78.4%,
Northern Colo.,Keane Brendan,55,0.405,34.5%,30.9%,35.3%,83.3%,69.1%,34.2%,61.5%,0.0%,---,---,49.1%,63.0%,
Northern Colo.,Hawk-Harris Aaron,31,0.425,45.2%,45.2%,35.7%,20.0%,16.1%,60.0%,33.3%,38.7%,33.3%,100.0%,29.0%,22.2%,
Northern Colo.,Douvier Bryce,19,0.459,36.8%,57.9%,63.6%,42.9%,36.8%,0.0%,---,5.3%,0.0%,---,78.9%,66.7%,
Northern Colo.,James Xzaivier,1,0.256,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,200.0%,50.0%,
Northern Colo.,Total,1454,0.580,54.9%,34.4%,60.6%,44.6%,34.8%,38.9%,25.9%,30.8%,44.4%,81.4%,42.2%,69.9%,
George Mason,Pearson Ryan,400,0.578,53.8%,36.0%,70.1%,40.6%,44.0%,40.9%,31.9%,20.0%,35.0%,85.7%,45.5%,72.5%,
George Mason,Vaughns Vertrail,243,0.533,50.2%,25.9%,58.7%,35.1%,25.5%,35.5%,54.5%,48.6%,35.6%,90.5%,24.3%,76.3%,
George Mason,Allen Bryon,226,0.473,42.5%,40.3%,58.2%,28.3%,38.5%,35.6%,12.9%,21.2%,16.7%,87.5%,33.6%,73.7%,
George Mason,Morrison Michael,213,0.589,59.2%,58.2%,72.6%,53.3%,41.3%,40.9%,61.1%,0.5%,0.0%,---,61.5%,55.0%,
George Mason,Wright Sherrod,208,0.628,57.9%,43.3%,71.1%,56.2%,31.7%,37.9%,52.0%,25.0%,40.4%,85.7%,37.5%,85.9%,
George Mason,Cornelius Andre,125,0.542,51.2%,20.0%,60.0%,26.7%,14.4%,38.9%,28.6%,65.6%,34.1%,85.7%,27.2%,73.5%,
George Mason,Arledge Jonathan,104,0.502,41.3%,46.2%,54.2%,53.8%,44.2%,30.4%,64.3%,9.6%,20.0%,100.0%,55.8%,79.3%,
George Mason,Gray Vaughn,93,0.485,44.6%,21.5%,65.0%,46.2%,33.3%,9.7%,33.3%,45.2%,40.5%,94.1%,44.1%,63.4%,
George Mason,Copes Erik,84,0.451,45.2%,42.9%,63.9%,60.9%,57.1%,31.2%,33.3%,0.0%,---,---,36.9%,41.9%,
George Mason,Edwards Corey,68,0.472,40.4%,23.5%,43.8%,0.0%,26.5%,38.9%,14.3%,50.0%,26.5%,55.6%,48.5%,72.7%,
George Mason,Bennett Paris,20,0.536,52.5%,20.0%,75.0%,66.7%,65.0%,46.2%,83.3%,15.0%,33.3%,100.0%,45.0%,55.6%,
George Mason,Baird Jordan,3,0.333,33.3%,33.3%,100.0%,100.0%,66.7%,0.0%,---,0.0%,---,---,0.0%,---,
George Mason,Hoxie Jacob,1,1.000,100.0%,0.0%,---,---,100.0%,100.0%,100.0%,0.0%,---,---,0.0%,---,
George Mason,Lewis Bryce,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
George Mason,Total,1788,0.544,50.7%,37.0%,65.4%,44.8%,36.7%,36.4%,41.0%,26.3%,33.2%,86.5%,40.9%,69.8%,
Old Dominion,Bazemore Kent,457,0.495,46.3%,26.5%,62.0%,38.7%,38.7%,33.9%,26.7%,34.8%,32.1%,60.8%,39.8%,63.2%,
Old Dominion,Cooper Chris,320,0.478,44.4%,52.2%,55.7%,47.3%,47.8%,32.0%,63.3%,0.0%,---,---,50.3%,59.0%,
Old Dominion,Iliadis Trian,247,0.473,45.5%,25.1%,67.7%,38.1%,13.0%,18.8%,33.3%,61.9%,28.1%,88.4%,20.2%,62.0%,
Old Dominion,Wright Nick,237,0.473,42.2%,51.1%,52.1%,55.6%,31.6%,17.3%,53.8%,17.3%,39.0%,87.5%,49.8%,65.3%,
Old Dominion,Batten Dimitri,237,0.550,53.2%,30.0%,50.7%,27.8%,21.9%,40.4%,28.6%,48.1%,40.4%,95.7%,21.9%,69.2%,
Old Dominion,Hill Donte,187,0.493,47.1%,36.4%,50.0%,47.1%,16.0%,30.0%,33.3%,47.6%,33.7%,96.7%,30.5%,61.4%,
Old Dominion,DE,146,0.437,39.0%,45.2%,54.5%,22.2%,32.2%,19.1%,55.6%,22.6%,24.2%,75.0%,43.8%,62.5%,
Old Dominion,Ross Richard,98,0.526,52.0%,51.0%,72.0%,55.6%,38.8%,23.7%,66.7%,10.2%,40.0%,100.0%,26.5%,53.8%,
Old Dominion,Key Breon,66,0.443,40.9%,25.8%,70.6%,25.0%,16.7%,27.3%,33.3%,57.6%,21.1%,87.5%,37.9%,60.0%,
Old Dominion,Pimentel Jason,55,0.438,43.6%,63.6%,60.0%,66.7%,36.4%,15.0%,100.0%,0.0%,---,---,47.3%,42.3%,
Old Dominion,Larsen Anton,23,0.414,37.0%,17.4%,25.0%,100.0%,56.5%,46.2%,83.3%,26.1%,16.7%,100.0%,21.7%,80.0%,
Old Dominion,Mitchell Nayquann,3,0.000,0.0%,0.0%,---,---,33.3%,0.0%,---,66.7%,0.0%,---,0.0%,---,
Old Dominion,Rogers Shquan,2,0.000,0.0%,50.0%,0.0%,---,0.0%,---,---,50.0%,0.0%,---,0.0%,---,
Old Dominion,DeLancey Marquel,2,0.000,0.0%,0.0%,---,---,50.0%,0.0%,---,50.0%,0.0%,---,0.0%,---,
Old Dominion,RAFFAANTHONY,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Old Dominion,Total,2080,0.484,45.6%,37.6%,57.3%,43.7%,31.2%,28.9%,45.2%,31.1%,32.0%,84.1%,36.8%,61.7%,
Green Bay,Brown Alec,338,0.516,46.2%,37.0%,62.4%,56.4%,57.4%,37.1%,69.4%,5.6%,21.1%,100.0%,38.8%,77.1%,
Green Bay,Sykes Keifer,281,0.508,47.5%,41.6%,59.8%,20.0%,47.7%,39.6%,13.2%,10.7%,23.3%,85.7%,36.3%,66.7%,
Green Bay,Baker Steve,198,0.515,49.7%,21.2%,40.5%,35.3%,32.8%,35.4%,30.4%,46.0%,42.9%,92.3%,15.7%,71.0%,
Green Bay,Cougill Brennan,195,0.602,56.7%,35.4%,69.6%,52.1%,29.7%,37.9%,50.0%,34.9%,39.7%,100.0%,35.9%,77.1%,
Green Bay,Cerroni Kam,157,0.665,63.7%,3.2%,40.0%,0.0%,14.6%,34.8%,37.5%,82.2%,46.5%,90.0%,29.3%,82.6%,
Green Bay,Armstead Aaron,122,0.362,32.0%,12.3%,40.0%,33.3%,50.0%,29.5%,27.8%,37.7%,21.7%,100.0%,23.0%,71.4%,
Green Bay,Johnson Terry,118,0.480,44.5%,36.4%,53.5%,26.1%,39.0%,34.8%,6.2%,24.6%,31.0%,77.8%,34.7%,65.9%,
Green Bay,Turner Daniel,62,0.430,37.9%,50.0%,41.9%,23.1%,17.7%,27.3%,33.3%,32.3%,25.0%,100.0%,41.9%,65.4%,
Green Bay,Mays Greg,60,0.478,46.7%,60.0%,63.9%,82.6%,40.0%,20.8%,80.0%,0.0%,---,---,50.0%,50.0%,
Green Bay,Williams Jarvis,40,0.439,42.5%,50.0%,55.0%,36.4%,42.5%,35.3%,33.3%,7.5%,0.0%,---,35.0%,50.0%,
Green Bay,Humphrey Josh,35,0.293,22.9%,48.6%,35.3%,16.7%,45.7%,12.5%,50.0%,5.7%,0.0%,---,45.7%,56.2%,
Green Bay,Heuer Clayton,24,0.348,27.1%,8.3%,50.0%,0.0%,12.5%,33.3%,100.0%,79.2%,15.8%,100.0%,29.2%,85.7%,
Green Bay,Valentin Eric,8,0.279,31.2%,25.0%,50.0%,0.0%,12.5%,0.0%,---,62.5%,20.0%,0.0%,25.0%,0.0%,
Green Bay,Total,1638,0.510,47.3%,32.0%,57.1%,41.5%,39.9%,35.1%,40.6%,28.1%,35.8%,92.1%,33.2%,70.6%,
UNC Greensboro,Simpson Trevis,486,0.491,44.5%,20.0%,57.7%,53.6%,39.7%,35.8%,14.5%,40.3%,31.1%,73.8%,31.9%,75.5%,
UNC Greensboro,Armstrong Derrell,347,0.497,44.2%,46.1%,50.6%,16.0%,27.7%,33.3%,6.2%,26.2%,29.7%,74.1%,33.4%,80.2%,
UNC Greensboro,VAN,184,0.489,45.1%,29.9%,54.5%,26.7%,34.8%,35.9%,30.4%,35.3%,30.8%,95.0%,28.3%,73.1%,
UNC Greensboro,Randall Kyle,179,0.468,43.9%,17.9%,50.0%,50.0%,39.1%,31.4%,40.9%,43.0%,35.1%,74.1%,19.6%,74.3%,
UNC Greensboro,Paulos Nick,155,0.502,48.7%,9.0%,35.7%,80.0%,18.7%,41.4%,41.7%,72.3%,34.8%,97.4%,5.8%,100.0%,
UNC Greensboro,Brackett Aaron,149,0.472,44.3%,30.9%,63.0%,41.4%,67.1%,37.0%,56.8%,2.0%,0.0%,---,21.5%,71.9%,
UNC Greensboro,Henry Aloysius,148,0.502,45.9%,52.7%,60.3%,55.3%,45.3%,26.9%,38.9%,2.0%,66.7%,100.0%,51.4%,64.5%,
UNC Greensboro,Parker Drew,126,0.568,55.6%,7.9%,50.0%,20.0%,25.4%,15.6%,20.0%,66.7%,47.6%,57.5%,17.5%,68.2%,
UNC Greensboro,Williams David,119,0.535,55.5%,69.7%,69.9%,44.8%,25.2%,16.7%,20.0%,5.0%,33.3%,100.0%,80.7%,45.8%,
UNC Greensboro,Hoffer Taylor,35,0.448,40.0%,37.1%,61.5%,25.0%,40.0%,21.4%,66.7%,22.9%,25.0%,100.0%,51.4%,61.1%,
UNC Greensboro,Henegar Cody,10,0.250,25.0%,30.0%,0.0%,---,20.0%,50.0%,100.0%,50.0%,20.0%,100.0%,0.0%,---,
UNC Greensboro,Bone Elhanan,8,0.127,12.5%,62.5%,20.0%,0.0%,25.0%,0.0%,---,12.5%,0.0%,---,100.0%,12.5%,
UNC Greensboro,Cole Brian,7,0.503,50.0%,28.6%,50.0%,100.0%,28.6%,50.0%,0.0%,42.9%,33.3%,100.0%,28.6%,50.0%,
UNC Greensboro,VanDussen Korey,5,0.336,40.0%,20.0%,100.0%,0.0%,40.0%,50.0%,100.0%,40.0%,0.0%,---,40.0%,0.0%,
UNC Greensboro,McNeely Tyler,1,1.000,100.0%,0.0%,---,---,100.0%,100.0%,0.0%,0.0%,---,---,0.0%,---,
UNC Greensboro,Bethea Kendall,1,1.000,100.0%,100.0%,100.0%,0.0%,0.0%,---,---,0.0%,---,---,0.0%,---,
UNC Greensboro,Robinson Demetrius,1,0.000,0.0%,100.0%,0.0%,---,0.0%,---,---,0.0%,---,---,0.0%,---,
UNC Greensboro,TROUTMANLUCAS,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
UNC Greensboro,Total,1961,0.494,46.0%,30.6%,56.4%,38.6%,35.9%,32.7%,29.1%,33.5%,33.8%,77.9%,31.8%,68.5%,
Detroit,Simon Chase,419,0.485,42.8%,19.3%,49.4%,50.0%,43.0%,36.7%,25.8%,37.7%,31.0%,81.6%,36.8%,76.6%,
Detroit,McCallum Ray,419,0.548,49.4%,43.2%,68.5%,35.5%,27.0%,33.6%,26.3%,29.8%,24.0%,76.7%,43.9%,76.6%,
Detroit,Calliste Jason,269,0.548,48.7%,18.2%,59.2%,20.7%,21.2%,31.6%,5.6%,60.6%,34.4%,80.4%,50.9%,75.9%,
Detroit,Anderson Doug,228,0.592,53.3%,48.2%,72.7%,55.0%,43.9%,34.0%,41.2%,7.9%,27.8%,80.0%,48.2%,80.9%,
Detroit,Holman Eli,196,0.610,60.7%,48.0%,80.9%,67.1%,52.0%,42.2%,51.2%,0.0%,---,---,37.8%,59.5%,
Detroit,Lowe LaMarcus,161,0.565,51.6%,53.4%,69.8%,65.0%,46.6%,30.7%,82.6%,0.0%,---,---,53.4%,72.1%,
Detroit,Foster Donavan,120,0.421,38.8%,43.3%,48.1%,20.0%,35.8%,25.6%,18.2%,20.8%,28.0%,100.0%,37.5%,57.8%,
Detroit,Bruinsma Evan,112,0.575,55.8%,41.1%,78.3%,50.0%,23.2%,38.5%,50.0%,35.7%,27.5%,81.8%,41.1%,63.0%,
Detroit,Minnerath Nick,48,0.585,56.2%,22.9%,90.9%,80.0%,56.2%,40.7%,27.3%,20.8%,40.0%,100.0%,14.6%,85.7%,
Detroit,Boutte Pj,40,0.306,26.2%,40.0%,31.2%,20.0%,20.0%,12.5%,0.0%,40.0%,18.8%,100.0%,30.0%,58.3%,
Detroit,30,2,0.000,0.0%,50.0%,0.0%,---,0.0%,---,---,50.0%,0.0%,---,0.0%,---,
Detroit,Romain Brandon,1,0.345,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,400.0%,50.0%,
Detroit,15,1,1.026,100.0%,100.0%,100.0%,100.0%,0.0%,---,---,0.0%,---,---,200.0%,100.0%,
Detroit,POGUEAARON,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Detroit,Total,2016,0.538,49.0%,36.1%,66.8%,48.8%,36.3%,34.8%,36.5%,27.6%,29.7%,81.8%,42.7%,73.2%,
Austin Peay,Edmondson TyShwan,360,0.523,49.9%,19.7%,63.4%,40.0%,34.2%,32.5%,27.5%,46.1%,38.0%,71.4%,18.9%,75.0%,
Austin Peay,Terry Josh,300,0.513,46.5%,35.7%,67.3%,50.0%,61.3%,35.9%,48.5%,3.0%,11.1%,0.0%,51.0%,67.3%,
Austin Peay,Baker Melvin,284,0.563,52.6%,37.3%,64.2%,33.8%,54.6%,45.8%,64.8%,8.1%,30.4%,100.0%,36.3%,73.8%,
Austin Peay,Fraley John,170,0.611,60.6%,80.6%,64.2%,44.3%,19.4%,45.5%,26.7%,0.0%,---,---,65.3%,59.5%,
Austin Peay,Clyburn Jerome,159,0.493,41.2%,40.3%,53.1%,11.8%,39.6%,23.8%,20.0%,20.1%,34.4%,81.8%,59.1%,74.5%,
Austin Peay,Triggs Will,141,0.502,47.5%,59.6%,59.5%,44.0%,40.4%,29.8%,70.6%,0.0%,---,---,73.8%,54.8%,
Austin Peay,Lawrence Herdie,113,0.461,42.0%,24.8%,50.0%,0.0%,14.2%,31.2%,0.0%,61.1%,27.5%,78.9%,30.1%,70.6%,
