Team,Name,FGA,TS%,eFG%,% shots at rim,FG% at rim,%assisted at rim,% shots 2pt J,FG% 2pt Jumpers,%assisted 2pt J,%of shots 3pt,3FG%,%assisted 3s,FTA/FGA,FT%,
Gonzaga,Williams Johnathan,199,0.634,63.3%,62.8%,68.0%,47.1%,22.6%,51.1%,30.4%,14.6%,41.4%,100.0%,50.8%,60.4%,
Gonzaga,Perkins Josh,193,0.601,57.3%,20.7%,55.0%,22.7%,12.4%,37.5%,0.0%,66.8%,41.1%,75.5%,28.0%,77.8%,
Gonzaga,Melson Silas,183,0.592,56.0%,29.0%,60.4%,40.6%,19.1%,42.9%,6.7%,51.9%,38.9%,86.5%,21.9%,85.0%,
Gonzaga,Collins Zach,166,0.709,67.8%,71.1%,72.0%,69.4%,19.3%,53.1%,52.9%,9.6%,43.8%,100.0%,78.3%,75.4%,
Gonzaga,Tillie Killian,80,0.633,59.4%,47.5%,65.8%,48.0%,23.8%,31.6%,16.7%,28.8%,47.8%,100.0%,38.8%,80.6%,
Gonzaga,Hachimura Rui,51,0.537,52.9%,43.1%,72.7%,37.5%,33.3%,47.1%,25.0%,23.5%,16.7%,100.0%,47.1%,54.2%,
Gonzaga,Alberts Bryan,48,0.398,37.5%,12.5%,50.0%,0.0%,27.1%,46.2%,50.0%,60.4%,20.7%,66.7%,20.8%,60.0%,
Gonzaga,Edwards Ryan,24,0.622,62.5%,62.5%,73.3%,45.5%,33.3%,50.0%,0.0%,4.2%,0.0%,---,29.2%,57.1%,
Gonzaga,Jones Jeremy,16,0.408,37.5%,56.2%,66.7%,50.0%,18.8%,0.0%,---,25.0%,0.0%,---,31.2%,60.0%,
Gonzaga,Triano Dustin,10,0.750,75.0%,0.0%,---,---,0.0%,---,---,100.0%,50.0%,80.0%,0.0%,---,
Gonzaga,Bakamus Rem,4,0.112,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,25.0%,100.0%,
Gonzaga,Total,1829,0.611,58.1%,41.7%,67.2%,47.4%,24.7%,44.0%,30.7%,33.6%,38.1%,85.9%,38.3%,73.4%,
Northern Colo.,Davis Jordan,429,0.539,51.9%,57.8%,59.7%,18.2%,22.6%,38.1%,2.7%,19.6%,29.8%,60.0%,44.5%,60.2%,
Northern Colo.,Miles DJ,300,0.563,52.7%,22.7%,38.2%,23.1%,13.7%,43.9%,11.1%,63.7%,39.8%,97.4%,30.0%,77.8%,
Northern Colo.,Glotta Chaz,289,0.517,50.7%,14.9%,55.8%,16.7%,6.9%,35.0%,28.6%,78.2%,34.1%,88.3%,12.1%,65.7%,
Northern Colo.,Radebaugh Jonah,168,0.593,58.9%,28.6%,62.5%,53.3%,5.4%,33.3%,0.0%,66.1%,39.6%,97.7%,20.8%,60.0%,
Northern Colo.,Dotson Jon&#x27;Te,125,0.427,38.4%,38.4%,43.8%,66.7%,11.2%,21.4%,0.0%,50.4%,25.4%,93.8%,44.0%,60.0%,
Northern Colo.,Sylla Ibrahim,93,0.529,52.7%,71.0%,60.6%,65.0%,29.0%,33.3%,0.0%,0.0%,---,---,46.2%,51.2%,
Northern Colo.,Edwards Kai,85,0.616,68.2%,80.0%,76.5%,82.7%,20.0%,35.3%,33.3%,0.0%,---,---,58.8%,36.0%,
Northern Colo.,Carey Kyle,54,0.383,33.3%,33.3%,55.6%,50.0%,27.8%,13.3%,0.0%,38.9%,19.0%,75.0%,38.9%,61.9%,
Northern Colo.,Vercellino Roberto,48,0.569,55.2%,39.6%,68.4%,38.5%,29.2%,42.9%,50.0%,31.2%,33.3%,100.0%,43.8%,61.9%,
Northern Colo.,Davis Gerad,43,0.560,50.0%,62.8%,66.7%,33.3%,27.9%,16.7%,50.0%,9.3%,25.0%,100.0%,65.1%,71.4%,
Northern Colo.,Ranson Mike,25,0.438,40.0%,12.0%,33.3%,100.0%,8.0%,0.0%,---,80.0%,30.0%,83.3%,20.0%,80.0%,
Northern Colo.,Loose Tyler,6,0.331,33.3%,66.7%,50.0%,50.0%,16.7%,0.0%,---,16.7%,0.0%,---,266.7%,31.2%,
Northern Colo.,THOMASGENTREY,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Northern Colo.,JACKSONKIMANI,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Northern Colo.,WOODARDJORDAN,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Northern Colo.,Total,1665,0.533,51.6%,39.6%,58.3%,40.0%,16.2%,34.6%,11.8%,44.2%,34.5%,90.2%,35.4%,60.5%,
Southern Miss.,Campbell Quinton,367,0.513,46.9%,17.2%,57.1%,25.0%,33.5%,39.8%,28.6%,49.3%,32.0%,87.9%,31.3%,77.4%,
Southern Miss.,Edwards Cortez,288,0.504,47.9%,34.0%,60.2%,20.3%,45.8%,39.4%,34.6%,20.1%,31.0%,83.3%,26.7%,66.2%,
Southern Miss.,Davis III Eddie,191,0.470,42.9%,13.6%,57.7%,66.7%,55.5%,43.4%,63.0%,30.9%,23.7%,92.9%,27.7%,73.6%,
Southern Miss.,Ramey Michael,186,0.487,47.0%,4.8%,55.6%,40.0%,28.5%,39.6%,38.1%,66.7%,33.1%,78.0%,15.1%,67.9%,
Southern Miss.,Watts Raheem,170,0.528,47.4%,28.2%,75.0%,66.7%,48.2%,34.1%,71.4%,23.5%,27.5%,100.0%,42.9%,75.3%,
Southern Miss.,Holland Kevin,157,0.434,42.0%,9.6%,33.3%,0.0%,39.5%,30.6%,52.6%,51.0%,35.0%,85.7%,13.4%,61.9%,
Southern Miss.,Richardson D&#x27;Angelo,92,0.388,34.2%,25.0%,43.5%,10.0%,30.4%,17.9%,60.0%,44.6%,26.8%,72.7%,28.3%,69.2%,
Southern Miss.,Abdur-Rahim Bilal,86,0.543,52.9%,37.2%,65.6%,61.9%,52.3%,44.4%,45.0%,10.5%,33.3%,100.0%,51.2%,56.8%,
Southern Miss.,Rowe Tim,55,0.551,51.8%,16.4%,88.9%,62.5%,70.9%,41.0%,68.8%,12.7%,42.9%,100.0%,63.6%,62.9%,
Southern Miss.,Price Khari,44,0.434,35.2%,20.5%,33.3%,0.0%,29.5%,38.5%,0.0%,50.0%,22.7%,40.0%,31.8%,92.9%,
Southern Miss.,Thomas III Robert,40,0.536,47.5%,17.5%,57.1%,25.0%,20.0%,37.5%,33.3%,62.5%,32.0%,100.0%,35.0%,85.7%,
Southern Miss.,Conley Josh,32,0.427,40.6%,65.6%,52.4%,54.5%,28.1%,22.2%,50.0%,6.2%,0.0%,---,43.8%,50.0%,
Southern Miss.,Weatherspoon Clay,5,0.311,20.0%,40.0%,50.0%,0.0%,60.0%,0.0%,---,0.0%,---,---,60.0%,66.7%,
Southern Miss.,IIIEDDIE,5,0.678,60.0%,40.0%,100.0%,100.0%,20.0%,100.0%,100.0%,40.0%,0.0%,---,100.0%,80.0%,
Southern Miss.,Clark Christian,4,0.782,87.5%,50.0%,100.0%,0.0%,0.0%,---,---,50.0%,50.0%,100.0%,25.0%,0.0%,
Southern Miss.,SPECKSYETTRA,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Southern Miss.,STEPHENELMO,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Southern Miss.,Total,1722,0.493,45.7%,21.3%,59.6%,39.0%,40.9%,37.9%,46.8%,37.9%,30.8%,85.1%,30.4%,70.6%,
Siena,Wright Marquis,428,0.507,46.4%,49.1%,48.6%,18.6%,19.4%,31.3%,3.8%,31.5%,34.8%,72.3%,35.0%,72.7%,
Siena,Bisping Brett,304,0.554,52.0%,44.1%,58.2%,53.8%,29.6%,42.2%,60.5%,26.3%,35.0%,100.0%,32.6%,73.7%,
Siena,Ogunyemi Javion,304,0.571,54.4%,70.4%,61.2%,56.5%,23.4%,38.0%,55.6%,6.2%,26.3%,100.0%,55.9%,63.5%,
Siena,Clareth Nico,264,0.476,45.6%,20.1%,56.6%,26.7%,23.5%,37.1%,13.0%,56.4%,30.2%,86.7%,16.7%,68.2%,
Siena,Long Lavon,256,0.603,55.7%,61.3%,61.1%,57.3%,25.8%,40.9%,63.0%,12.9%,39.4%,92.3%,49.2%,76.2%,
Siena,Richard Khalil,88,0.578,55.1%,22.7%,60.0%,8.3%,48.9%,46.5%,40.0%,28.4%,44.0%,90.9%,17.0%,86.7%,
Siena,Shivers Ahsante,81,0.546,49.4%,51.9%,52.4%,22.7%,21.0%,35.3%,50.0%,27.2%,36.4%,100.0%,70.4%,66.7%,
Siena,Smithen Kadeem,53,0.488,36.8%,39.6%,47.6%,20.0%,17.0%,22.2%,0.0%,43.4%,21.7%,80.0%,62.3%,84.8%,
Siena,Fisher Evan,50,0.367,33.0%,16.0%,62.5%,20.0%,24.0%,33.3%,25.0%,60.0%,16.7%,120.0%,36.0%,55.6%,
Siena,Friday Sammy,22,0.540,45.5%,86.4%,47.4%,77.8%,13.6%,33.3%,0.0%,0.0%,---,---,90.9%,70.0%,
Siena,Merrill Jimmy,5,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
Siena,Huerter Jr. Thomas,3,0.816,66.7%,66.7%,100.0%,0.0%,0.0%,---,---,33.3%,0.0%,---,133.3%,100.0%,
Siena,Brandwijk Willem,3,0.684,66.7%,66.7%,100.0%,100.0%,0.0%,---,---,33.3%,0.0%,---,200.0%,66.7%,
Siena,PORTLEYANTWON,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Siena,Total,1861,0.536,49.6%,47.4%,56.6%,43.3%,24.5%,38.2%,40.8%,28.1%,31.9%,87.4%,39.9%,71.0%,
Southern Utah,Onwuasor Randy,559,0.529,46.2%,31.1%,50.6%,19.3%,36.5%,43.1%,9.1%,32.4%,30.4%,45.5%,41.3%,82.7%,
Southern Utah,McGee James,320,0.577,54.4%,16.9%,38.9%,23.8%,13.1%,28.6%,33.3%,70.0%,42.0%,85.1%,35.9%,73.0%,
Southern Utah,Marshall John,177,0.487,38.4%,45.2%,46.2%,13.5%,23.2%,9.8%,25.0%,31.6%,32.1%,94.4%,63.3%,78.6%,
Southern Utah,Calloway Jacob,168,0.540,50.3%,26.8%,66.7%,23.3%,19.6%,24.2%,25.0%,53.6%,34.4%,96.8%,29.8%,76.0%,
Southern Utah,Madunic Ivan,149,0.468,45.0%,20.1%,46.7%,35.7%,16.1%,33.3%,75.0%,63.8%,31.6%,96.7%,17.4%,65.4%,
Southern Utah,Musoko Christian,125,0.461,40.8%,66.4%,45.8%,71.1%,32.8%,31.7%,46.2%,0.8%,0.0%,---,60.0%,61.3%,
Southern Utah,Parsons Race,97,0.584,53.6%,28.9%,53.6%,6.7%,5.2%,20.0%,0.0%,66.0%,37.5%,95.8%,40.2%,79.5%,
Southern Utah,Holker Brayden,80,0.607,60.0%,88.8%,64.8%,73.9%,11.2%,22.2%,100.0%,0.0%,---,---,62.5%,60.0%,
Southern Utah,Day Decardo,72,0.402,30.6%,50.0%,38.9%,7.1%,22.2%,12.5%,0.0%,27.8%,20.0%,75.0%,62.5%,68.9%,
Southern Utah,Joyce Will,68,0.554,54.4%,67.6%,67.4%,29.0%,29.4%,30.0%,16.7%,2.9%,0.0%,---,38.2%,57.7%,
Southern Utah,Johnson Matthew,42,0.623,61.9%,16.7%,57.1%,25.0%,14.3%,16.7%,0.0%,69.0%,48.3%,92.9%,31.0%,61.5%,
Southern Utah,null,9,0.487,33.3%,55.6%,60.0%,0.0%,11.1%,0.0%,---,33.3%,0.0%,---,77.8%,85.7%,
Southern Utah,Namdar Neema,4,0.424,37.5%,0.0%,---,---,0.0%,---,---,100.0%,25.0%,100.0%,100.0%,50.0%,
Southern Utah,Saltes Adonis,2,0.603,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,400.0%,87.5%,
Southern Utah,ROWSERTRENT,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Southern Utah,Swallow Joel,0,0.526,0.0%,---,---,---,---,---,---,---,---,---,---,50.0%,
Southern Utah,BRECHTINGBRAD,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Southern Utah,GUZMANJULIAN,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Southern Utah,MOORINGJOVAN,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Southern Utah,Total,1872,0.528,47.7%,35.2%,51.7%,32.8%,23.7%,32.7%,20.7%,41.1%,35.2%,81.5%,42.9%,74.1%,
Western Ill.,Covington Garret,405,0.571,51.9%,12.1%,55.1%,11.1%,34.1%,43.5%,23.3%,53.8%,37.6%,72.0%,31.6%,87.5%,
Western Ill.,Miklusak Mike,274,0.565,54.2%,17.2%,59.6%,28.6%,32.1%,36.4%,37.5%,50.7%,42.4%,81.4%,25.5%,71.4%,
Western Ill.,Duff C.J.,202,0.483,47.8%,11.9%,41.7%,20.0%,32.2%,29.2%,15.8%,55.9%,39.8%,75.6%,15.8%,53.1%,
Western Ill.,Ancrum Dalan,178,0.554,50.6%,23.0%,48.8%,25.0%,44.4%,31.6%,28.0%,32.6%,51.7%,93.3%,27.5%,87.8%,
Western Ill.,Gilbeck Brandon,131,0.591,58.0%,34.4%,82.2%,70.3%,65.6%,45.3%,46.2%,0.0%,---,---,53.4%,60.0%,
Western Ill.,Bruster De&#x27;Angelo,99,0.501,48.0%,36.4%,52.8%,10.5%,32.3%,37.5%,33.3%,31.3%,35.5%,72.7%,12.1%,83.3%,
Western Ill.,Usiosefe Jeremiah,77,0.503,49.4%,26.0%,85.0%,52.9%,14.3%,27.3%,66.7%,59.7%,26.1%,100.0%,23.4%,55.6%,
Western Ill.,Sandifer Jabari,55,0.436,37.3%,25.5%,50.0%,14.3%,36.4%,30.0%,16.7%,38.2%,23.8%,100.0%,61.8%,61.8%,
Western Ill.,Morgan Jalen,50,0.512,54.0%,46.0%,69.6%,68.8%,54.0%,40.7%,63.6%,0.0%,---,---,32.0%,31.2%,
Western Ill.,Hughes Jordan,26,0.614,61.5%,42.3%,72.7%,87.5%,57.7%,53.3%,75.0%,0.0%,---,---,26.9%,57.1%,
Western Ill.,Snyder Chris,25,0.655,68.0%,56.0%,78.6%,90.9%,40.0%,60.0%,16.7%,4.0%,0.0%,---,40.0%,50.0%,
Western Ill.,Claar James,18,0.505,50.0%,33.3%,66.7%,75.0%,66.7%,41.7%,60.0%,0.0%,---,---,55.6%,50.0%,
Western Ill.,Moxey Lynrick,17,0.630,64.7%,88.2%,66.7%,20.0%,11.8%,50.0%,100.0%,0.0%,---,---,35.3%,50.0%,
Western Ill.,Maas Ryan,5,0.200,20.0%,0.0%,---,---,80.0%,25.0%,0.0%,20.0%,0.0%,---,0.0%,---,
Western Ill.,Wells Noah,1,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
Western Ill.,ROSGAJOE,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Western Ill.,Total,1563,0.545,51.7%,22.1%,62.0%,41.6%,37.7%,38.7%,34.6%,40.2%,38.8%,79.5%,29.6%,70.8%,
Pittsburgh,Young Michael,451,0.561,50.4%,28.8%,63.1%,36.6%,45.9%,40.6%,42.9%,25.3%,36.0%,90.2%,46.1%,77.9%,
Pittsburgh,Artis Jamel,392,0.596,56.5%,21.9%,61.6%,35.8%,33.4%,49.6%,40.0%,44.6%,39.4%,76.8%,38.5%,72.8%,
Pittsburgh,Johnson Cameron,269,0.612,58.4%,20.1%,70.4%,36.8%,13.4%,22.2%,25.0%,66.5%,41.3%,98.6%,24.2%,81.5%,
Pittsburgh,Jeter Sheldon,205,0.524,48.3%,33.2%,54.4%,62.2%,33.7%,33.3%,73.9%,33.2%,38.2%,100.0%,33.7%,73.9%,
Pittsburgh,Jones Chris,151,0.551,50.7%,52.3%,62.0%,44.9%,24.5%,37.8%,14.3%,23.2%,25.7%,100.0%,57.6%,67.8%,
Pittsburgh,Luther Ryan,77,0.638,60.4%,54.5%,71.4%,63.3%,18.2%,21.4%,0.0%,27.3%,42.9%,100.0%,46.8%,75.0%,
Pittsburgh,Milligan Jonathan,57,0.461,43.0%,3.5%,0.0%,---,17.5%,20.0%,0.0%,78.9%,33.3%,93.3%,14.0%,87.5%,
Pittsburgh,Kithcart Justice,46,0.345,34.8%,47.8%,40.9%,11.1%,6.5%,33.3%,100.0%,45.7%,19.0%,100.0%,47.8%,31.8%,
Pittsburgh,Wilson Damon,31,0.313,25.8%,45.2%,35.7%,60.0%,16.1%,60.0%,33.3%,38.7%,0.0%,---,38.7%,58.3%,
Pittsburgh,Nix Rozelle,24,0.447,37.5%,58.3%,50.0%,57.1%,41.7%,20.0%,0.0%,0.0%,---,---,54.2%,69.2%,
Pittsburgh,Manigault Corey,19,0.329,26.3%,31.6%,66.7%,50.0%,52.6%,10.0%,100.0%,15.8%,0.0%,---,42.1%,62.5%,
Pittsburgh,Smith Zach,4,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
Pittsburgh,Seelye Ryan,1,1.000,100.0%,0.0%,---,---,100.0%,100.0%,100.0%,0.0%,---,---,0.0%,---,
Pittsburgh,Total,1727,0.556,51.6%,29.9%,60.7%,43.6%,30.9%,38.8%,42.0%,39.2%,36.5%,91.1%,39.3%,73.2%,
Montana,Rorie Ahmaad,397,0.560,51.9%,23.2%,65.2%,26.7%,38.3%,38.8%,20.3%,38.5%,37.9%,81.0%,28.0%,82.9%,
Montana,Wright Walter,257,0.495,42.8%,27.6%,54.9%,5.1%,37.4%,39.6%,2.6%,35.0%,24.4%,81.8%,34.6%,85.4%,
Montana,Oguine Michael,183,0.588,52.7%,59.0%,60.2%,32.3%,15.3%,21.4%,16.7%,25.7%,36.2%,100.0%,61.2%,75.9%,
Montana,Pridgett Sayeed,180,0.573,53.1%,51.1%,63.0%,27.6%,43.3%,46.2%,16.7%,5.6%,10.0%,100.0%,35.6%,78.1%,
Montana,Krslovic Fabijan,168,0.560,54.2%,65.5%,60.0%,66.7%,34.5%,43.1%,36.0%,0.0%,---,---,43.5%,61.6%,
Montana,Lopez Jack,161,0.576,56.2%,19.9%,40.6%,30.8%,9.9%,25.0%,75.0%,70.2%,43.4%,100.0%,18.6%,70.0%,
Montana,Moorehead Bobby,118,0.440,41.5%,13.6%,50.0%,50.0%,13.6%,31.2%,20.0%,72.9%,27.9%,100.0%,18.6%,68.2%,
Montana,Samuelson Jared,110,0.605,58.6%,67.3%,68.9%,78.4%,30.0%,36.4%,50.0%,2.7%,33.3%,100.0%,42.7%,66.0%,
Montana,Gfeller Brandon,106,0.528,52.8%,15.1%,56.2%,55.6%,6.6%,28.6%,0.0%,78.3%,36.1%,96.7%,13.2%,50.0%,
Montana,Dunn Mario,60,0.513,50.8%,20.0%,58.3%,14.3%,18.3%,9.1%,0.0%,61.7%,40.5%,93.3%,15.0%,55.6%,
Montana,Spoja Trever,6,0.506,50.0%,16.7%,0.0%,---,0.0%,---,---,83.3%,40.0%,100.0%,66.7%,50.0%,
Montana,DeJong Gavin,4,0.254,0.0%,25.0%,0.0%,---,75.0%,0.0%,---,0.0%,---,---,100.0%,75.0%,
Montana,Misipeka-Ward Aaron,3,0.204,0.0%,33.3%,0.0%,---,66.7%,0.0%,---,0.0%,---,---,133.3%,50.0%,
Montana,Total,1753,0.547,50.9%,35.7%,60.1%,40.7%,28.5%,37.6%,20.7%,35.8%,34.9%,92.2%,33.3%,74.4%,
LIU Brooklyn,Frink Jerome,423,0.530,50.7%,44.9%,56.3%,44.9%,34.8%,43.5%,26.6%,20.3%,33.7%,89.7%,34.5%,63.7%,
LIU Brooklyn,Fleming Iverson,406,0.490,44.1%,33.0%,38.8%,19.2%,32.3%,39.7%,15.4%,34.7%,35.5%,70.0%,32.3%,77.1%,
LIU Brooklyn,Agosto Jashaun,278,0.517,46.2%,39.9%,50.5%,21.4%,33.5%,34.4%,3.1%,26.6%,36.5%,63.0%,44.2%,74.0%,
LIU Brooklyn,Zanna Nura,194,0.597,62.4%,87.1%,65.7%,43.2%,12.9%,40.0%,60.0%,0.0%,---,---,55.7%,47.2%,
LIU Brooklyn,Clark Raiquan,131,0.556,48.1%,96.2%,48.4%,34.4%,3.1%,50.0%,0.0%,0.8%,0.0%,---,75.6%,72.7%,
LIU Brooklyn,Frias Raul,123,0.424,42.3%,9.8%,33.3%,50.0%,22.8%,42.9%,33.3%,67.5%,28.9%,91.7%,3.3%,50.0%,
LIU Brooklyn,Batts Julian,123,0.498,45.5%,28.5%,34.3%,8.3%,22.8%,28.6%,37.5%,48.8%,40.0%,87.5%,26.8%,78.8%,
LIU Brooklyn,VAN,69,0.566,46.4%,37.7%,46.2%,58.3%,13.0%,22.2%,0.0%,49.3%,35.3%,100.0%,53.6%,91.9%,
LIU Brooklyn,Bradley Ashtyn,53,0.479,46.2%,3.8%,50.0%,0.0%,5.7%,33.3%,0.0%,90.6%,31.2%,100.0%,13.2%,71.4%,
LIU Brooklyn,Askew Kwe,12,0.452,41.7%,66.7%,62.5%,40.0%,33.3%,0.0%,---,0.0%,---,---,41.7%,60.0%,
LIU Brooklyn,Hernandez Joel,12,0.708,70.8%,66.7%,87.5%,28.6%,8.3%,0.0%,---,25.0%,33.3%,100.0%,0.0%,---,
LIU Brooklyn,Feidanga Glenn,12,0.348,16.7%,25.0%,33.3%,100.0%,66.7%,12.5%,100.0%,8.3%,0.0%,---,66.7%,87.5%,
LIU Brooklyn,Cisse Ganlandou,7,0.665,85.7%,85.7%,83.3%,60.0%,14.3%,100.0%,100.0%,0.0%,---,---,128.6%,33.3%,
LIU Brooklyn,McMullen Mitchell,3,1.000,100.0%,0.0%,---,---,0.0%,---,---,100.0%,66.7%,100.0%,0.0%,---,
LIU Brooklyn,Williams Caylen,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
LIU Brooklyn,Total,1846,0.522,48.5%,45.0%,52.3%,36.2%,26.1%,38.4%,22.2%,28.9%,34.5%,82.1%,38.5%,68.7%,
Massachusetts,Pipkins Luwane,300,0.466,44.3%,20.0%,50.0%,36.7%,12.7%,18.4%,85.7%,67.3%,31.7%,79.7%,22.3%,64.2%,
Massachusetts,Clark Donte,298,0.543,48.3%,36.2%,55.6%,48.3%,22.5%,40.3%,29.6%,41.3%,30.9%,81.6%,48.3%,76.4%,
Massachusetts,Lewis Zach,248,0.492,44.8%,24.6%,42.6%,26.9%,19.4%,45.8%,36.4%,56.0%,30.2%,85.7%,22.6%,85.7%,
Massachusetts,Jarreau Dejon,219,0.524,48.9%,52.5%,58.3%,20.9%,9.1%,35.0%,0.0%,38.4%,26.2%,81.8%,45.2%,65.7%,
Massachusetts,Holloway Rashaan,204,0.617,61.8%,84.3%,68.6%,76.3%,15.2%,25.8%,37.5%,0.5%,0.0%,---,63.7%,58.5%,
Massachusetts,Flowers Tyrn,133,0.482,47.4%,14.3%,78.9%,40.0%,11.3%,20.0%,100.0%,74.4%,30.3%,96.7%,6.0%,75.0%,
Massachusetts,Anderson C.J.,105,0.587,57.6%,43.8%,71.7%,60.6%,16.2%,29.4%,20.0%,40.0%,35.7%,93.3%,30.5%,62.5%,
Massachusetts,Hines Malik,65,0.599,58.5%,84.6%,67.3%,67.6%,15.4%,10.0%,100.0%,0.0%,---,---,35.4%,65.2%,
Massachusetts,Berger Seth,63,0.558,54.0%,61.9%,66.7%,88.5%,7.9%,40.0%,50.0%,30.2%,21.1%,100.0%,38.1%,62.5%,
Massachusetts,Gresham Brison,60,0.600,65.0%,88.3%,71.7%,68.4%,11.7%,14.3%,0.0%,0.0%,---,---,35.0%,28.6%,
Massachusetts,Baldwin Chris,57,0.455,43.9%,54.4%,54.8%,47.1%,40.4%,34.8%,87.5%,5.3%,0.0%,---,21.1%,58.3%,
Massachusetts,Coleman Zach,14,0.357,35.7%,28.6%,50.0%,100.0%,14.3%,0.0%,---,57.1%,25.0%,100.0%,0.0%,---,
Massachusetts,Miller Rayshawn,5,0.300,30.0%,0.0%,---,---,20.0%,0.0%,---,80.0%,25.0%,100.0%,0.0%,---,
Massachusetts,Turcotte Zach,1,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
Massachusetts,Total,1772,0.529,50.1%,43.1%,61.5%,55.7%,16.0%,32.0%,41.8%,40.9%,30.1%,85.3%,34.8%,66.7%,
Bryant,Zouzoua Nisre,508,0.539,50.0%,28.9%,53.7%,27.8%,21.7%,33.6%,10.8%,49.4%,36.7%,81.5%,30.7%,76.9%,
Bryant,Grant Adam,377,0.514,48.1%,24.9%,46.8%,40.9%,28.6%,45.4%,24.5%,46.4%,33.7%,81.4%,22.5%,77.6%,
Bryant,Pettway Marcel,241,0.581,58.1%,84.6%,60.8%,66.1%,15.4%,43.2%,43.8%,0.0%,---,---,37.3%,55.6%,
Bryant,Kostur Bosko,193,0.619,55.7%,37.8%,57.5%,23.8%,21.2%,39.0%,43.8%,40.9%,41.8%,93.9%,51.3%,82.8%,
Bryant,Ndugba Ikenna,177,0.470,42.1%,30.5%,50.0%,3.7%,24.3%,37.2%,6.2%,45.2%,26.2%,61.9%,32.2%,75.4%,
Bryant,Townes Sebastian,137,0.562,52.6%,57.7%,67.1%,75.5%,31.4%,30.2%,61.5%,10.9%,26.7%,100.0%,53.3%,67.1%,
Bryant,Garvin Dan,93,0.576,58.1%,84.9%,63.3%,68.0%,15.1%,28.6%,75.0%,0.0%,---,---,43.0%,52.5%,
Bryant,Ware Hunter,69,0.402,35.5%,21.7%,80.0%,50.0%,34.8%,20.8%,40.0%,43.5%,16.7%,100.0%,17.4%,91.7%,
Bryant,McHugh Taylor,64,0.378,35.9%,25.0%,25.0%,0.0%,18.8%,8.3%,0.0%,56.2%,33.3%,66.7%,15.6%,60.0%,
Bryant,Riley Gus,38,0.538,50.0%,31.6%,50.0%,83.3%,13.2%,20.0%,0.0%,55.3%,38.1%,100.0%,36.8%,71.4%,
Bryant,Johnson Tanner,15,0.367,36.7%,6.7%,100.0%,100.0%,6.7%,0.0%,---,86.7%,23.1%,100.0%,0.0%,---,
Bryant,Toe Terrill,3,0.333,33.3%,0.0%,---,---,33.3%,100.0%,0.0%,66.7%,0.0%,---,0.0%,---,
Bryant,Brickman Justin,3,0.333,33.3%,100.0%,33.3%,100.0%,0.0%,---,---,0.0%,---,---,0.0%,---,
Bryant,Total,1918,0.534,49.9%,40.5%,57.0%,49.7%,22.9%,36.2%,27.7%,36.6%,33.8%,82.3%,33.2%,72.0%,
Syracuse,White III Andrew,397,0.573,53.5%,13.6%,63.0%,58.8%,24.7%,39.8%,23.1%,61.7%,38.0%,87.1%,27.5%,81.7%,
Syracuse,Lydon Tyler,285,0.613,56.8%,29.5%,67.9%,45.6%,31.2%,40.4%,44.4%,39.3%,41.1%,91.3%,35.4%,83.2%,
Syracuse,Battle Tyus,240,0.567,53.1%,21.7%,55.8%,27.6%,22.9%,45.5%,12.0%,55.4%,36.8%,89.8%,30.8%,77.0%,
Syracuse,Gillon John,235,0.588,52.1%,35.7%,46.4%,15.4%,12.8%,23.3%,14.3%,51.5%,42.1%,60.8%,42.6%,87.0%,
Syracuse,Thompson Taurean,211,0.556,53.6%,44.1%,75.3%,55.7%,49.8%,38.1%,62.5%,6.2%,15.4%,100.0%,32.7%,65.2%,
Syracuse,Roberson Tyler,129,0.543,55.0%,72.9%,67.0%,77.8%,27.1%,22.9%,87.5%,0.0%,---,---,40.3%,48.1%,
Syracuse,Howard Frank,125,0.463,42.4%,39.2%,42.9%,19.0%,21.6%,29.6%,37.5%,39.2%,32.7%,81.2%,42.4%,62.3%,
Syracuse,Coleman Dajuan,71,0.548,53.5%,54.9%,53.8%,81.0%,43.7%,54.8%,64.7%,1.4%,0.0%,---,49.3%,57.1%,
