Team,Name,FGA,TS%,eFG%,% shots at rim,FG% at rim,%assisted at rim,% shots 2pt J,FG% 2pt Jumpers,%assisted 2pt J,%of shots 3pt,3FG%,%assisted 3s,FTA/FGA,FT%,
Stephen F. Austin,Brooks Connor,46,0.509,46.7%,54.3%,56.0%,57.1%,6.5%,0.0%,---,39.1%,27.8%,60.0%,50.0%,65.2%,
Stephen F. Austin,King Bobby,42,0.557,54.8%,73.8%,64.5%,65.0%,26.2%,27.3%,66.7%,0.0%,---,---,54.8%,56.5%,
Stephen F. Austin,Dotson Justin,33,0.447,42.4%,51.5%,64.7%,63.6%,12.1%,0.0%,---,36.4%,16.7%,100.0%,39.4%,53.8%,
Stephen F. Austin,Holden Jaxon,13,0.582,46.2%,15.4%,0.0%,---,23.1%,0.0%,---,61.5%,50.0%,100.0%,53.8%,100.0%,
Stephen F. Austin,Martin Jason,5,0.400,40.0%,20.0%,100.0%,0.0%,20.0%,100.0%,100.0%,60.0%,0.0%,---,0.0%,---,
Stephen F. Austin,Johnston Caleb,3,0.633,66.7%,0.0%,---,---,66.7%,100.0%,100.0%,33.3%,0.0%,---,66.7%,50.0%,
Stephen F. Austin,Total,1769,0.595,55.9%,40.2%,63.3%,57.1%,23.1%,40.3%,50.9%,36.7%,38.4%,92.4%,41.9%,73.6%,
Arkansas St.,Golden Cameron,366,0.481,44.7%,18.9%,52.2%,30.6%,27.3%,36.0%,36.1%,53.8%,31.0%,77.0%,27.0%,70.7%,
Arkansas St.,Livingston Anthony,358,0.538,50.1%,43.6%,62.2%,38.1%,33.0%,35.6%,54.8%,23.5%,32.1%,88.9%,41.3%,68.9%,
Arkansas St.,Gardner Sean,310,0.522,50.3%,13.5%,66.7%,42.9%,37.4%,40.5%,40.4%,49.0%,35.5%,83.3%,16.5%,72.5%,
Arkansas St.,Bocoum Nouhoum,142,0.491,44.7%,66.9%,54.7%,34.6%,31.0%,22.7%,50.0%,2.1%,33.3%,100.0%,41.5%,67.8%,
Arkansas St.,Hardwick PJ,119,0.448,36.1%,35.3%,47.6%,0.0%,56.3%,29.9%,25.0%,8.4%,20.0%,50.0%,46.2%,80.0%,
Arkansas St.,Downs Kelvin,111,0.424,38.3%,32.4%,55.6%,40.0%,63.1%,30.0%,57.1%,4.5%,20.0%,100.0%,33.3%,64.9%,
Arkansas St.,Waters Charles,72,0.476,43.1%,70.8%,54.9%,32.1%,26.4%,15.8%,66.7%,2.8%,0.0%,---,29.2%,76.2%,
Arkansas St.,Dure Frederic,55,0.586,57.3%,25.5%,35.7%,20.0%,20.0%,36.4%,0.0%,54.5%,50.0%,93.3%,34.5%,63.2%,
Arkansas St.,Foster C.J.,51,0.397,32.4%,51.0%,34.6%,0.0%,17.6%,33.3%,0.0%,31.4%,18.8%,100.0%,54.9%,64.3%,
Arkansas St.,Macklien Daijon,41,0.519,50.0%,36.6%,73.3%,18.2%,31.7%,15.4%,100.0%,31.7%,38.5%,80.0%,22.0%,66.7%,
Arkansas St.,White Ronnie,4,0.424,25.0%,50.0%,50.0%,100.0%,50.0%,0.0%,---,0.0%,---,---,100.0%,75.0%,
Arkansas St.,Pierre Josh,2,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
Arkansas St.,Total,1631,0.496,45.9%,33.6%,56.0%,32.2%,34.9%,33.0%,43.1%,31.5%,32.9%,82.8%,32.5%,70.2%,
Binghamton,Rodriguez Willie,314,0.502,45.9%,44.6%,60.7%,37.6%,34.7%,34.9%,7.9%,20.7%,21.5%,92.9%,41.7%,68.7%,
Binghamton,Walker Romello,281,0.422,39.5%,31.7%,53.9%,25.0%,38.4%,27.8%,13.3%,29.9%,26.2%,81.8%,33.5%,56.4%,
Binghamton,Beck II Marlon,225,0.511,48.0%,26.2%,35.6%,4.8%,11.6%,46.2%,0.0%,62.2%,35.7%,54.0%,30.2%,69.1%,
Binghamton,Yacob Yosef,156,0.495,43.3%,21.2%,51.5%,11.8%,15.4%,29.2%,0.0%,63.5%,29.3%,86.2%,44.2%,75.4%,
Binghamton,Perovic Dusan,147,0.533,52.4%,29.3%,53.5%,56.5%,34.7%,35.3%,61.1%,36.1%,45.3%,100.0%,20.4%,60.0%,
Binghamton,McFadden Justin,140,0.531,43.6%,45.7%,54.7%,28.6%,21.4%,16.7%,0.0%,32.9%,30.4%,78.6%,80.0%,74.1%,
Binghamton,Ahearn Bobby,117,0.522,52.1%,64.1%,60.0%,42.2%,35.9%,38.1%,68.8%,0.0%,---,---,39.3%,50.0%,
Binghamton,Madray Nick,104,0.464,44.2%,23.1%,45.8%,54.5%,33.7%,40.0%,21.4%,43.3%,31.1%,100.0%,9.6%,90.0%,
Binghamton,Richards Magnus,43,0.481,44.2%,60.5%,61.5%,43.8%,37.2%,18.8%,33.3%,2.3%,0.0%,---,74.4%,56.2%,
Binghamton,Waller Karon,33,0.389,36.4%,42.4%,42.9%,50.0%,3.0%,0.0%,---,54.5%,22.2%,100.0%,27.3%,55.6%,
Binghamton,Reed Jordan,21,0.370,28.6%,38.1%,37.5%,33.3%,52.4%,27.3%,0.0%,9.5%,0.0%,---,33.3%,85.7%,
Binghamton,Williams Jabrille,10,0.350,40.0%,40.0%,75.0%,66.7%,50.0%,20.0%,100.0%,10.0%,0.0%,---,30.0%,0.0%,
Binghamton,Rinaldi John,7,0.387,28.6%,100.0%,28.6%,50.0%,0.0%,---,---,0.0%,---,---,100.0%,57.1%,
Binghamton,CARTWRIGHTKYRON,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Binghamton,Total,1598,0.488,45.0%,36.7%,53.8%,34.6%,28.7%,32.1%,23.1%,34.7%,30.9%,79.5%,38.7%,66.0%,
George Mason,Holloway Patrick,277,0.492,46.2%,17.0%,51.1%,29.2%,39.4%,40.4%,20.5%,43.7%,33.1%,80.0%,16.6%,82.6%,
George Mason,Thompson Shevon,272,0.574,55.5%,60.7%,67.9%,54.5%,39.3%,36.4%,33.3%,0.0%,---,---,51.1%,61.9%,
George Mason,Jackson Isaiah,233,0.474,41.4%,23.2%,37.0%,45.0%,39.5%,32.6%,23.3%,37.3%,35.6%,80.6%,46.8%,70.6%,
George Mason,Moore Marquise,201,0.543,46.8%,39.3%,62.0%,12.2%,50.7%,35.3%,25.0%,10.0%,30.0%,66.7%,54.7%,79.1%,
George Mason,Jenkins Jalen,198,0.495,46.7%,47.0%,63.4%,37.3%,51.5%,31.4%,25.0%,1.5%,33.3%,0.0%,54.5%,57.4%,
George Mason,Edwards Corey,130,0.497,45.4%,12.3%,43.8%,28.6%,26.9%,37.1%,30.8%,60.8%,32.9%,73.1%,30.8%,75.0%,
George Mason,Gray Vaughn,115,0.405,40.4%,20.0%,52.2%,33.3%,20.9%,25.0%,0.0%,59.1%,27.9%,94.7%,20.0%,39.1%,
George Mason,Porter Trey,79,0.504,46.8%,45.6%,61.1%,63.6%,51.9%,36.6%,60.0%,2.5%,0.0%,---,69.6%,58.2%,
George Mason,Royal Julian,67,0.404,36.6%,25.4%,52.9%,44.4%,61.2%,34.1%,50.0%,13.4%,11.1%,100.0%,26.9%,66.7%,
George Mason,Gujanicic Marko,63,0.495,50.0%,34.9%,59.1%,53.8%,49.2%,45.2%,50.0%,15.9%,30.0%,100.0%,19.0%,41.7%,
George Mason,Tate Myles,13,0.423,42.3%,23.1%,33.3%,0.0%,23.1%,0.0%,---,53.8%,42.9%,66.7%,0.0%,---,
George Mason,Copes Erik,10,0.624,50.0%,30.0%,33.3%,100.0%,70.0%,57.1%,50.0%,0.0%,---,---,110.0%,81.8%,
George Mason,Lockett Eric,4,0.392,25.0%,50.0%,50.0%,0.0%,50.0%,0.0%,---,0.0%,---,---,125.0%,60.0%,
George Mason,Rudy Michael,1,1.000,100.0%,0.0%,---,---,100.0%,100.0%,0.0%,0.0%,---,---,0.0%,---,
George Mason,MORGANJEREMY,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
George Mason,Total,1663,0.503,46.5%,33.7%,58.9%,41.5%,41.9%,35.6%,30.2%,24.4%,32.0%,80.0%,40.6%,66.6%,
Old Dominion,Freeman Trey,502,0.520,48.7%,12.2%,65.6%,27.5%,61.6%,43.4%,21.6%,26.3%,35.6%,85.1%,27.9%,72.9%,
Old Dominion,Bacote Aaron,267,0.528,44.9%,31.1%,54.2%,31.1%,24.0%,28.1%,44.4%,44.9%,31.7%,92.1%,45.7%,84.4%,
Old Dominion,Arledge Jonathan,264,0.493,46.6%,33.0%,65.5%,57.9%,44.3%,35.9%,66.7%,22.7%,26.7%,100.0%,37.1%,61.2%,
Old Dominion,Mosley Ambrose,229,0.509,49.1%,9.2%,52.4%,45.5%,9.6%,31.8%,42.9%,81.2%,33.9%,100.0%,14.4%,72.7%,
Old Dominion,Ross Richard,222,0.586,59.5%,61.7%,78.1%,58.9%,38.3%,29.4%,48.0%,0.0%,---,---,22.5%,48.0%,
Old Dominion,Baker Jordan,132,0.470,46.2%,13.6%,44.4%,37.5%,8.3%,18.2%,0.0%,78.0%,33.0%,97.1%,16.7%,54.5%,
Old Dominion,Taylor Denzell,80,0.536,55.0%,88.8%,62.0%,54.5%,11.2%,0.0%,---,0.0%,---,---,42.5%,44.1%,
Old Dominion,Palmore Keenan,77,0.491,46.8%,59.7%,56.5%,15.4%,35.1%,37.0%,40.0%,5.2%,0.0%,---,40.3%,58.1%,
Old Dominion,Douglas Javonte,74,0.483,45.9%,60.8%,60.0%,63.0%,29.7%,18.2%,75.0%,9.5%,28.6%,100.0%,51.4%,55.3%,
Old Dominion,Biberaj Nik,61,0.429,40.2%,39.3%,45.8%,63.6%,27.9%,17.6%,66.7%,32.8%,35.0%,100.0%,23.0%,64.3%,
Old Dominion,Clark Deion,15,0.409,33.3%,46.7%,71.4%,40.0%,26.7%,0.0%,---,26.7%,0.0%,---,46.7%,71.4%,
Old Dominion,Shaw Martin,9,0.151,11.1%,55.6%,20.0%,0.0%,44.4%,0.0%,---,0.0%,---,---,22.2%,50.0%,
Old Dominion,Ebondo Joe,3,0.576,66.7%,100.0%,66.7%,100.0%,0.0%,---,---,0.0%,---,---,33.3%,0.0%,
Old Dominion,Total,1935,0.513,48.6%,31.4%,63.2%,48.2%,35.7%,35.5%,36.3%,32.9%,32.5%,94.7%,30.6%,66.6%,
Green Bay,Sykes Keifer,471,0.551,50.1%,29.9%,66.7%,47.9%,38.6%,40.1%,30.1%,31.4%,31.1%,58.7%,38.6%,78.0%,
Green Bay,Mays Greg,310,0.546,51.8%,42.6%,74.2%,72.4%,40.3%,34.4%,65.1%,17.1%,24.5%,100.0%,36.5%,67.3%,
Green Bay,Love Carrington,284,0.491,44.7%,35.9%,55.9%,26.3%,19.7%,23.2%,23.1%,44.4%,30.2%,92.1%,38.7%,69.1%,
Green Bay,McKinnie Alfonzo,232,0.502,49.8%,37.5%,67.8%,72.9%,34.9%,30.9%,72.0%,27.6%,32.8%,100.0%,28.0%,50.8%,
Green Bay,Fouse Jordan,203,0.525,52.2%,40.9%,69.9%,29.3%,37.9%,42.9%,45.5%,21.2%,23.3%,100.0%,35.5%,51.4%,
Green Bay,Lowe Kenneth,92,0.490,52.2%,66.3%,57.4%,48.6%,33.7%,41.9%,15.4%,0.0%,---,---,48.9%,33.3%,
Green Bay,Francis Daeshon,87,0.640,62.6%,81.6%,69.0%,67.3%,16.1%,28.6%,50.0%,2.3%,50.0%,100.0%,71.3%,64.5%,
Green Bay,Botz Turner,39,0.432,37.2%,15.4%,50.0%,0.0%,12.8%,20.0%,100.0%,71.8%,25.0%,100.0%,33.3%,76.9%,
Green Bay,Small Khalil,36,0.449,37.5%,47.2%,47.1%,50.0%,33.3%,8.3%,0.0%,19.4%,42.9%,66.7%,69.4%,64.0%,
Green Bay,Kanter Kerem,24,0.569,58.3%,41.7%,80.0%,75.0%,29.2%,42.9%,0.0%,29.2%,28.6%,100.0%,20.8%,40.0%,
Green Bay,Findlay Tevin,15,0.274,20.0%,73.3%,27.3%,33.3%,13.3%,0.0%,---,13.3%,0.0%,---,20.0%,100.0%,
Green Bay,Uwadiae Henry,11,0.558,63.6%,90.9%,70.0%,71.4%,9.1%,0.0%,---,0.0%,---,---,63.6%,28.6%,
Green Bay,Humphrey Josh,4,0.092,0.0%,25.0%,0.0%,---,75.0%,0.0%,---,0.0%,---,---,75.0%,33.3%,
Green Bay,Total,1808,0.525,49.8%,40.5%,65.4%,53.7%,33.0%,35.1%,43.5%,26.5%,29.4%,83.7%,39.0%,64.3%,
UNC Greensboro,Saddler Tevon,354,0.488,44.6%,35.3%,58.4%,8.2%,49.4%,38.3%,3.0%,15.3%,22.2%,83.3%,41.8%,66.2%,
UNC Greensboro,Locke Kayel,342,0.504,46.6%,30.7%,62.9%,42.4%,64.3%,40.5%,34.8%,5.0%,17.6%,33.3%,43.0%,65.3%,
UNC Greensboro,White RJ,278,0.593,59.0%,41.4%,71.3%,57.3%,42.8%,46.2%,27.3%,15.8%,40.9%,88.9%,37.4%,57.7%,
UNC Greensboro,Paulos Nicholas,264,0.634,62.7%,6.4%,58.8%,80.0%,14.0%,51.4%,47.4%,79.5%,43.3%,95.6%,10.2%,74.1%,
UNC Greensboro,Baldwin Diante,220,0.483,44.3%,38.2%,61.9%,13.5%,42.3%,28.0%,7.7%,19.5%,30.2%,76.9%,42.3%,64.5%,
UNC Greensboro,Byrd Clay,149,0.493,47.0%,4.0%,50.0%,33.3%,4.0%,16.7%,100.0%,91.9%,32.1%,95.5%,11.4%,88.2%,
UNC Greensboro,Smith Marvin,117,0.379,35.5%,27.4%,37.5%,41.7%,34.2%,17.5%,28.6%,38.5%,33.3%,100.0%,22.2%,57.7%,
UNC Greensboro,Lamot Asad,56,0.559,55.4%,16.1%,44.4%,25.0%,19.6%,54.5%,33.3%,64.3%,38.9%,92.9%,21.4%,58.3%,
UNC Greensboro,Kuiper Jordy,55,0.608,58.2%,47.3%,69.2%,72.2%,52.7%,48.3%,64.3%,0.0%,---,---,38.2%,71.4%,
UNC Greensboro,Dickinson Ben,46,0.410,37.0%,54.3%,52.0%,46.2%,37.0%,23.5%,75.0%,8.7%,0.0%,---,34.8%,62.5%,
UNC Greensboro,Collins Garrett,7,1.071,107.1%,0.0%,---,---,14.3%,0.0%,---,85.7%,83.3%,100.0%,0.0%,---,
UNC Greensboro,Mitchell Jamal,5,0.588,50.0%,0.0%,---,---,80.0%,25.0%,100.0%,20.0%,100.0%,100.0%,40.0%,100.0%,
UNC Greensboro,Adams Michael,2,0.000,0.0%,50.0%,0.0%,---,0.0%,---,---,50.0%,0.0%,---,0.0%,---,
UNC Greensboro,Total,1895,0.524,49.9%,28.8%,61.1%,36.6%,39.7%,38.4%,26.6%,31.6%,36.1%,92.6%,32.3%,64.9%,
Detroit,Howard Jr. Juwan,479,0.541,50.1%,13.2%,65.1%,34.1%,54.1%,39.8%,33.0%,32.8%,40.8%,75.0%,23.6%,85.0%,
Detroit,Bass Paris,333,0.519,49.1%,40.2%,69.4%,36.6%,40.5%,26.7%,25.0%,19.2%,35.9%,100.0%,39.0%,63.8%,
Detroit,Wilson Anton,204,0.630,60.3%,19.6%,72.5%,51.7%,14.7%,33.3%,30.0%,65.7%,41.8%,94.6%,20.6%,85.7%,
Detroit,Kearney Brandan,169,0.542,51.5%,23.1%,69.2%,29.6%,34.3%,36.2%,33.3%,42.6%,36.1%,80.8%,27.2%,71.7%,
Detroit,Williams Jarod,168,0.518,48.5%,39.3%,69.7%,37.0%,36.3%,21.3%,38.5%,24.4%,36.6%,73.3%,42.3%,64.8%,
Detroit,Jenkins Chris,140,0.559,53.2%,38.6%,64.8%,48.6%,25.7%,13.9%,20.0%,35.7%,46.0%,95.7%,37.1%,67.3%,
Detroit,Grant Matthew,116,0.453,40.9%,19.8%,56.5%,23.1%,23.3%,22.2%,50.0%,56.9%,28.8%,84.2%,25.9%,76.7%,
Detroit,Hogan Jaleel,100,0.596,62.0%,54.0%,75.9%,68.3%,45.0%,46.7%,38.1%,1.0%,0.0%,---,79.0%,50.6%,
Detroit,Brundidge Carlton,83,0.438,40.4%,43.4%,52.8%,21.1%,36.1%,23.3%,14.3%,20.5%,29.4%,80.0%,32.5%,63.0%,
Detroit,Kane Youssoupha,51,0.416,41.2%,62.7%,56.2%,88.9%,37.3%,15.8%,33.3%,0.0%,---,---,37.3%,42.1%,
Detroit,Ackerman Patrick,45,0.502,48.9%,40.0%,61.1%,90.9%,60.0%,40.7%,72.7%,0.0%,---,---,17.8%,62.5%,
Detroit,Onwenu Patrick,1,0.256,0.0%,100.0%,0.0%,---,0.0%,---,---,0.0%,---,---,200.0%,50.0%,
Detroit,WHITETRINSON,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Detroit,Total,1889,0.535,50.6%,29.6%,66.6%,44.5%,38.5%,32.5%,33.9%,31.9%,38.4%,85.7%,32.8%,68.3%,
Austin Peay,Horton Chris,302,0.504,45.0%,56.0%,59.2%,53.0%,44.0%,27.1%,47.2%,0.0%,---,---,50.3%,69.1%,
Austin Peay,Robinson Josh,257,0.494,45.1%,21.4%,40.0%,4.5%,32.7%,33.3%,25.0%,45.9%,37.3%,72.7%,29.2%,76.0%,
Austin Peay,Davis Khalil,239,0.462,40.0%,25.9%,58.1%,55.6%,41.0%,25.5%,56.0%,33.1%,29.1%,91.3%,65.3%,62.8%,
Austin Peay,Dyson Ed,232,0.506,46.8%,26.7%,59.7%,29.7%,25.0%,32.8%,21.1%,48.3%,31.2%,91.4%,39.7%,67.4%,
Austin Peay,Freeman Chris,191,0.616,59.7%,69.6%,69.9%,65.6%,30.4%,36.2%,61.9%,0.0%,---,---,34.6%,69.7%,
Austin Peay,Williams Zavion,103,0.454,42.2%,35.9%,54.1%,30.0%,24.3%,28.0%,28.6%,39.8%,26.8%,90.9%,30.1%,64.5%,
Austin Peay,Diop Assane,87,0.401,36.2%,19.5%,41.2%,28.6%,27.6%,33.3%,50.0%,52.9%,23.9%,81.8%,21.8%,73.7%,
Austin Peay,Smith Damarius,68,0.353,31.6%,60.3%,41.5%,35.3%,19.1%,23.1%,0.0%,20.6%,7.1%,100.0%,48.5%,48.5%,
Austin Peay,Purvis Jeremy,60,0.483,45.8%,5.0%,33.3%,0.0%,6.7%,25.0%,0.0%,88.3%,32.1%,94.1%,18.3%,72.7%,
Austin Peay,Ivory Tre',50,0.350,33.0%,20.0%,30.0%,33.3%,40.0%,15.0%,0.0%,40.0%,35.0%,85.7%,30.0%,46.7%,
Austin Peay,Mboup Serigne,17,0.386,23.5%,58.8%,40.0%,0.0%,41.2%,0.0%,---,0.0%,---,---,94.1%,68.8%,
Austin Peay,Budrys Domas,15,0.432,46.7%,20.0%,33.3%,100.0%,0.0%,---,---,80.0%,33.3%,75.0%,33.3%,20.0%,
Austin Peay,NUNNROZELL,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Austin Peay,DURHAMTERRENCE,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Austin Peay,Total,1621,0.487,44.5%,37.1%,56.6%,47.5%,32.3%,28.8%,40.4%,30.5%,30.9%,85.0%,41.4%,66.3%,
Rutgers,Mack Myles,365,0.519,46.8%,23.8%,57.5%,32.0%,25.5%,33.3%,25.8%,50.7%,32.4%,66.7%,28.5%,84.6%,
Rutgers,Jack Kadeem,361,0.469,44.7%,31.0%,67.0%,45.3%,55.7%,31.8%,37.5%,13.3%,31.2%,93.3%,31.6%,57.9%,
Rutgers,Daniels Bishop,212,0.472,42.2%,32.5%,49.3%,29.4%,42.5%,36.7%,18.2%,25.0%,28.3%,93.3%,36.8%,71.8%,
Rutgers,Etou Junior,207,0.481,44.7%,30.0%,56.5%,54.3%,34.3%,32.4%,47.8%,35.7%,31.1%,100.0%,32.9%,66.2%,
Rutgers,Williams Mike,206,0.412,37.9%,20.9%,41.9%,55.6%,30.6%,38.1%,20.8%,48.5%,24.0%,95.8%,17.5%,77.8%,
Rutgers,Lewis Greg,125,0.518,47.2%,41.6%,61.5%,43.8%,58.4%,37.0%,66.7%,0.0%,---,---,62.4%,64.1%,
Rutgers,Foreman D.J.,110,0.454,45.0%,76.4%,51.2%,44.2%,15.5%,11.8%,0.0%,8.2%,33.3%,100.0%,44.5%,44.9%,
Rutgers,Kone Malick,52,0.361,34.6%,25.0%,46.2%,50.0%,48.1%,24.0%,66.7%,26.9%,28.6%,100.0%,30.8%,43.8%,
Rutgers,Doorson Shaquille,44,0.448,47.7%,84.1%,51.4%,68.4%,15.9%,28.6%,0.0%,0.0%,---,---,29.5%,23.1%,
Rutgers,Okoro Kerwin,42,0.379,33.3%,35.7%,46.7%,28.6%,16.7%,14.3%,0.0%,47.6%,20.0%,100.0%,14.3%,100.0%,
Rutgers,Batie Khalil,17,0.412,41.2%,23.5%,0.0%,---,23.5%,25.0%,0.0%,52.9%,44.4%,50.0%,0.0%,---,
Rutgers,Dadika Jade,6,0.072,0.0%,50.0%,0.0%,---,16.7%,0.0%,---,33.3%,0.0%,---,33.3%,50.0%,
Rutgers,Hyde Jalen,3,0.408,66.7%,0.0%,---,---,66.7%,100.0%,0.0%,33.3%,0.0%,---,133.3%,0.0%,
Rutgers,Zurich Stephen,1,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,200.0%,0.0%,
Rutgers,RUSSELLD'ANGELO,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Rutgers,Total,1751,0.469,43.6%,33.2%,54.9%,43.9%,37.4%,33.0%,35.2%,29.4%,29.5%,83.6%,32.6%,65.3%,
Nicholls St.,Carpenter T.J.,248,0.486,45.0%,37.1%,58.7%,37.0%,17.3%,25.6%,18.2%,45.6%,27.4%,87.1%,36.7%,65.9%,
Nicholls St.,Frye Ja'Dante',221,0.549,50.9%,62.9%,52.5%,52.1%,33.5%,51.4%,31.6%,3.6%,12.5%,100.0%,46.2%,69.6%,
Nicholls St.,McBeath Sam,193,0.539,50.8%,53.4%,58.3%,68.3%,10.4%,25.0%,20.0%,36.3%,31.4%,95.5%,50.8%,63.3%,
Nicholls St.,Torres Amin,189,0.554,50.8%,27.0%,56.9%,20.7%,18.5%,28.6%,40.0%,54.5%,36.9%,63.2%,32.8%,80.6%,
Nicholls St.,Kamber Luka,142,0.521,51.8%,11.3%,43.8%,57.1%,12.7%,44.4%,50.0%,76.1%,36.1%,97.4%,15.5%,54.5%,
Nicholls St.,Thomas Liam,122,0.602,59.4%,70.5%,67.4%,72.4%,12.3%,26.7%,100.0%,17.2%,33.3%,85.7%,47.5%,60.3%,
Nicholls St.,Lewis Richie,112,0.433,37.5%,60.7%,42.6%,24.1%,21.4%,29.2%,14.3%,17.9%,20.0%,100.0%,45.5%,66.7%,
Nicholls St.,Horace Jamarkus,70,0.453,47.1%,85.7%,45.0%,40.7%,14.3%,60.0%,50.0%,0.0%,---,---,38.6%,33.3%,
Nicholls St.,Julien Travis,65,0.491,52.3%,75.4%,61.2%,60.0%,21.5%,28.6%,25.0%,3.1%,0.0%,---,60.0%,35.9%,
Nicholls St.,Thomas Quinton,43,0.543,48.8%,53.5%,73.9%,41.2%,9.3%,25.0%,0.0%,37.2%,12.5%,100.0%,118.6%,60.8%,
Nicholls St.,Nelson Marquis,41,0.402,41.5%,34.1%,28.6%,50.0%,19.5%,50.0%,0.0%,46.3%,31.6%,83.3%,19.5%,25.0%,
Nicholls St.,Young Zach,13,0.197,7.7%,30.8%,25.0%,0.0%,38.5%,0.0%,---,30.8%,0.0%,---,76.9%,50.0%,
Nicholls St.,Flemings Denzel,6,0.360,33.3%,83.3%,40.0%,100.0%,0.0%,---,---,16.7%,0.0%,---,33.3%,50.0%,
Nicholls St.,HALLDEVONTE,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Nicholls St.,ALFORDBRYCE,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Nicholls St.,Total,1465,0.515,48.7%,48.5%,55.1%,50.6%,18.4%,36.3%,32.7%,33.1%,30.9%,85.3%,42.4%,62.2%,
Sacramento St.,McKinney Mikh,432,0.617,58.2%,25.5%,64.5%,19.7%,39.6%,48.5%,21.7%,35.0%,43.0%,67.7%,31.7%,80.3%,
Sacramento St.,Garrity Dylan,319,0.628,59.1%,8.8%,67.9%,36.8%,29.2%,51.6%,37.5%,62.1%,40.9%,80.2%,31.3%,83.0%,
Sacramento St.,Demps Cody,217,0.586,51.6%,46.5%,58.4%,55.9%,41.9%,48.4%,40.9%,11.5%,24.0%,100.0%,57.6%,80.0%,
Sacramento St.,Hornsby Nick,185,0.511,48.1%,53.5%,54.5%,55.6%,41.1%,38.2%,41.4%,5.4%,40.0%,75.0%,38.9%,63.9%,
Sacramento St.,Stuteville Eric,183,0.537,52.5%,68.9%,65.1%,73.2%,30.1%,25.5%,64.3%,1.1%,0.0%,---,41.0%,57.3%,
Sacramento St.,Mills Zach,157,0.570,55.4%,14.6%,52.2%,41.7%,47.1%,44.6%,60.6%,38.2%,46.7%,96.4%,17.8%,71.4%,
Sacramento St.,Tiffin Alex,120,0.522,48.3%,58.3%,51.4%,72.2%,40.8%,44.9%,68.2%,0.8%,0.0%,---,33.3%,72.5%,
Sacramento St.,Barlett Dreon,59,0.673,66.9%,15.3%,77.8%,71.4%,15.3%,44.4%,50.0%,69.5%,46.3%,100.0%,25.4%,66.7%,
Sacramento St.,Graves Marcus,22,0.356,36.4%,13.6%,66.7%,50.0%,27.3%,0.0%,---,59.1%,30.8%,100.0%,4.5%,0.0%,
Sacramento St.,Strings Justin,13,0.548,61.5%,46.2%,83.3%,60.0%,53.8%,42.9%,33.3%,0.0%,---,---,100.0%,38.5%,
Sacramento St.,Stuteville Mason,11,0.282,27.3%,18.2%,100.0%,0.0%,45.5%,20.0%,100.0%,36.4%,0.0%,---,27.3%,33.3%,
Sacramento St.,Jackson Trevis,5,0.588,50.0%,60.0%,33.3%,100.0%,0.0%,---,---,40.0%,50.0%,0.0%,40.0%,100.0%,
Sacramento St.,Ugbaja Jiday,4,0.335,25.0%,25.0%,100.0%,0.0%,0.0%,---,---,75.0%,0.0%,---,25.0%,100.0%,
Sacramento St.,Herrick James,2,0.678,50.0%,50.0%,100.0%,0.0%,50.0%,0.0%,---,0.0%,---,---,100.0%,100.0%,
Sacramento St.,SWEENEYIZIAHIAH,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Sacramento St.,Total,1729,0.580,54.7%,33.7%,60.5%,52.6%,36.8%,44.1%,40.6%,29.5%,40.8%,80.8%,35.5%,73.6%,
Eastern Ky.,Walden Corey,362,0.664,61.7%,46.4%,74.4%,42.4%,14.9%,40.7%,27.3%,38.7%,36.4%,68.6%,49.7%,81.7%,
Eastern Ky.,Stutz Eric,312,0.678,64.9%,52.6%,72.0%,72.9%,30.4%,49.5%,57.4%,17.0%,47.2%,96.0%,37.8%,79.7%,
Eastern Ky.,Knipp Timmy,272,0.581,55.3%,17.3%,61.7%,51.7%,12.5%,35.3%,8.3%,70.2%,38.2%,97.3%,19.9%,83.3%,
Eastern Ky.,Powell Ja'Mill,218,0.523,47.9%,22.9%,54.0%,29.6%,21.6%,34.0%,12.5%,55.5%,33.9%,90.2%,37.6%,73.2%,
Eastern Ky.,Richardson Denzel,182,0.547,51.1%,34.1%,53.2%,39.4%,14.3%,34.6%,22.2%,51.6%,36.2%,79.4%,30.8%,75.0%,
Eastern Ky.,McGlone Isaac,164,0.527,51.8%,19.5%,56.2%,33.3%,5.5%,44.4%,25.0%,75.0%,34.1%,83.3%,12.2%,65.0%,
Eastern Ky.,Babb-Harrison Jaylen,105,0.522,50.0%,18.1%,68.4%,30.8%,22.9%,33.3%,12.5%,59.0%,33.9%,71.4%,14.3%,80.0%,
