Team,Name,FGA,TS%,eFG%,% shots at rim,FG% at rim,%assisted at rim,% shots 2pt J,FG% 2pt Jumpers,%assisted 2pt J,%of shots 3pt,3FG%,%assisted 3s,FTA/FGA,FT%,
IPFW,Evans Mo,199,0.631,59.8%,22.1%,68.2%,3.3%,26.6%,43.4%,0.0%,51.3%,43.1%,68.2%,27.6%,83.6%,
IPFW,Calhoun Brent,134,0.488,47.8%,49.3%,59.1%,66.7%,50.7%,36.8%,32.0%,0.0%,---,---,16.4%,59.1%,
IPFW,Ruise Jr. Charles,99,0.416,39.9%,25.3%,56.0%,21.4%,39.4%,30.8%,16.7%,35.4%,25.7%,88.9%,14.1%,64.3%,
IPFW,Talla Racine,68,0.326,26.5%,32.4%,36.4%,50.0%,33.8%,17.4%,75.0%,33.8%,17.4%,100.0%,41.2%,60.7%,
IPFW,Harrell Kason,26,0.693,67.3%,30.8%,50.0%,0.0%,15.4%,0.0%,---,53.8%,64.3%,88.9%,23.1%,83.3%,
IPFW,Poulter Andrew,17,0.446,47.1%,52.9%,66.7%,50.0%,47.1%,25.0%,50.0%,0.0%,---,---,11.8%,0.0%,
IPFW,Osborn Trevor,2,0.500,50.0%,0.0%,---,---,50.0%,100.0%,0.0%,50.0%,0.0%,---,0.0%,---,
IPFW,Total,1959,0.579,55.1%,35.2%,59.5%,45.4%,22.3%,35.2%,18.2%,42.5%,41.3%,82.3%,32.7%,72.0%,
Pittsburgh,Young Michael,352,0.595,54.3%,40.9%,70.8%,47.1%,55.7%,42.3%,48.2%,3.4%,33.3%,100.0%,49.7%,77.7%,
Pittsburgh,Artis Jamel,351,0.580,54.0%,23.1%,72.8%,42.4%,38.5%,42.2%,64.9%,38.5%,36.3%,83.7%,35.0%,78.0%,
Pittsburgh,Robinson James,303,0.484,43.7%,18.8%,52.6%,33.3%,41.6%,34.9%,47.7%,39.6%,32.5%,97.4%,31.4%,75.8%,
Pittsburgh,Jeter Sheldon,195,0.585,54.6%,40.0%,69.2%,64.8%,48.2%,47.9%,68.9%,11.8%,21.7%,100.0%,27.7%,83.3%,
Pittsburgh,Jones Chris,167,0.522,48.8%,31.1%,61.5%,31.2%,25.1%,42.9%,22.2%,43.7%,28.8%,100.0%,33.5%,69.6%,
Pittsburgh,Johnson Cameron,131,0.541,51.1%,18.3%,58.3%,57.1%,20.6%,29.6%,100.0%,61.1%,37.5%,100.0%,19.8%,80.8%,
Pittsburgh,Smith Sterling,120,0.559,51.7%,14.2%,29.4%,40.0%,10.8%,23.1%,100.0%,75.0%,40.0%,100.0%,21.7%,92.3%,
Pittsburgh,Luther Ryan,108,0.632,62.0%,60.2%,64.6%,47.6%,23.1%,52.0%,69.2%,16.7%,44.4%,100.0%,36.1%,66.7%,
Pittsburgh,Wilson Damon,84,0.467,39.9%,38.1%,37.5%,33.3%,29.8%,32.0%,62.5%,32.1%,33.3%,100.0%,52.4%,70.5%,
Pittsburgh,Maia Rafael,52,0.495,46.2%,82.7%,53.5%,78.3%,15.4%,12.5%,100.0%,1.9%,0.0%,---,59.6%,58.1%,
Pittsburgh,Nelson-Ododa Alonzo,37,0.453,45.9%,64.9%,58.3%,57.1%,35.1%,23.1%,33.3%,0.0%,---,---,40.5%,40.0%,
Pittsburgh,Lecak Mike,7,0.143,14.3%,14.3%,100.0%,100.0%,14.3%,0.0%,---,71.4%,0.0%,---,0.0%,---,
Pittsburgh,Milligan Jonathan,7,0.818,78.6%,14.3%,0.0%,---,28.6%,50.0%,0.0%,57.1%,75.0%,66.7%,28.6%,100.0%,
Pittsburgh,Seelye Ryan,5,0.400,40.0%,20.0%,100.0%,100.0%,60.0%,33.3%,100.0%,20.0%,0.0%,---,0.0%,---,
Pittsburgh,Total,1919,0.551,51.1%,32.3%,62.7%,48.8%,37.0%,40.1%,56.5%,30.7%,34.6%,95.1%,35.7%,75.2%,
Furman,Croone Stephen,376,0.567,49.1%,39.6%,62.4%,11.8%,14.6%,38.2%,9.5%,45.7%,27.3%,61.7%,67.3%,76.7%,
Furman,Sibley Devin,323,0.549,51.7%,41.2%,61.7%,28.0%,17.3%,33.9%,26.3%,41.5%,32.8%,70.5%,41.2%,67.7%,
Furman,Acox Kris,220,0.599,61.4%,80.0%,69.9%,65.0%,19.5%,27.9%,41.7%,0.5%,0.0%,---,39.5%,49.4%,
Furman,Rafferty Matt,201,0.577,52.5%,52.7%,62.3%,53.0%,20.9%,33.3%,14.3%,26.4%,32.1%,88.2%,42.8%,79.1%,
Furman,Fowler Daniel,159,0.551,53.1%,29.6%,53.2%,16.0%,15.7%,40.0%,30.0%,54.7%,37.9%,100.0%,32.1%,64.7%,
Furman,Davis III John,135,0.483,42.2%,17.8%,37.5%,33.3%,29.6%,30.0%,25.0%,52.6%,33.8%,66.7%,31.9%,83.7%,
Furman,Beans Geoff,135,0.599,57.4%,3.7%,80.0%,50.0%,7.4%,60.0%,33.3%,88.9%,37.5%,97.8%,30.4%,73.2%,
Furman,Ferrara Kendrec,115,0.575,59.6%,43.5%,76.0%,50.0%,29.6%,50.0%,29.4%,27.0%,29.0%,88.9%,34.8%,42.5%,
Furman,Wideman Larry,88,0.497,48.9%,26.1%,73.9%,47.1%,8.0%,28.6%,100.0%,65.9%,27.6%,93.8%,20.5%,55.6%,
Furman,Brown Andrew,66,0.520,50.0%,16.7%,36.4%,25.0%,16.7%,45.5%,20.0%,66.7%,36.4%,100.0%,22.7%,66.7%,
Furman,Jean Jonathan,37,0.427,37.8%,45.9%,47.1%,12.5%,24.3%,33.3%,0.0%,29.7%,18.2%,0.0%,16.2%,100.0%,
Furman,Langan Gene,6,0.570,50.0%,66.7%,75.0%,33.3%,16.7%,0.0%,---,16.7%,0.0%,---,66.7%,75.0%,
Furman,Hayes T.K.,5,0.200,20.0%,40.0%,50.0%,0.0%,0.0%,---,---,60.0%,0.0%,---,0.0%,---,
Furman,PYEBRANDON,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Furman,Total,1866,0.556,52.2%,40.0%,63.3%,39.7%,17.8%,36.3%,24.8%,42.1%,32.2%,81.8%,41.6%,69.5%,
LIU Brooklyn,Frink Jerome,392,0.570,55.0%,51.5%,63.4%,52.3%,23.5%,34.8%,65.6%,25.0%,37.8%,97.3%,31.6%,66.9%,
LIU Brooklyn,Hermannsson Martin,336,0.596,51.2%,37.5%,61.9%,23.1%,32.7%,36.4%,30.0%,29.8%,36.0%,69.4%,53.0%,88.2%,
LIU Brooklyn,Hernandez Joel,316,0.510,48.3%,48.1%,63.2%,55.2%,27.5%,28.7%,28.0%,24.4%,27.3%,81.0%,37.0%,63.2%,
LIU Brooklyn,Saintil Aakim,304,0.512,42.4%,36.8%,49.1%,5.5%,20.4%,37.1%,4.3%,42.8%,26.2%,79.4%,54.6%,80.7%,
LIU Brooklyn,Zanna Nura,147,0.524,52.4%,87.8%,56.6%,63.0%,12.2%,22.2%,100.0%,0.0%,---,---,68.0%,50.0%,
LIU Brooklyn,Fleming Iverson,132,0.445,42.0%,33.3%,38.6%,58.8%,27.3%,44.4%,43.8%,39.4%,28.8%,93.3%,24.2%,62.5%,
LIU Brooklyn,Woods Trevin,123,0.424,40.2%,19.5%,54.2%,46.2%,8.1%,20.0%,50.0%,72.4%,25.8%,91.3%,15.4%,68.4%,
LIU Brooklyn,Woods Trevon,53,0.343,34.9%,13.2%,42.9%,0.0%,15.1%,25.0%,0.0%,71.7%,23.7%,100.0%,9.4%,20.0%,
LIU Brooklyn,Feidanga Glenn,52,0.488,44.2%,65.4%,50.0%,94.1%,32.7%,35.3%,66.7%,1.9%,0.0%,---,67.3%,60.0%,
LIU Brooklyn,Frias Raul,16,0.250,25.0%,25.0%,25.0%,0.0%,12.5%,0.0%,---,62.5%,20.0%,100.0%,0.0%,---,
LIU Brooklyn,VAN,12,0.432,33.3%,33.3%,25.0%,100.0%,0.0%,---,---,66.7%,25.0%,100.0%,33.3%,100.0%,
LIU Brooklyn,Cisse Ganlandou,2,1.000,100.0%,50.0%,100.0%,100.0%,50.0%,100.0%,100.0%,0.0%,---,---,0.0%,---,
LIU Brooklyn,Clark Raiquan,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
LIU Brooklyn,Total,1885,0.524,47.9%,44.5%,57.6%,45.8%,23.5%,34.1%,38.4%,32.0%,29.7%,85.5%,41.4%,71.4%,
Massachusetts,Davis Trey,470,0.544,48.0%,27.7%,47.7%,25.8%,24.0%,34.5%,33.3%,48.3%,36.6%,81.9%,36.0%,87.6%,
Massachusetts,Clark Donte,384,0.548,49.2%,34.4%,58.3%,44.2%,18.0%,27.5%,42.1%,47.7%,33.9%,88.7%,47.9%,75.5%,
Massachusetts,Hinds Jabarie,382,0.546,52.1%,38.7%,58.1%,29.1%,27.2%,39.4%,14.6%,34.0%,36.9%,66.7%,22.8%,73.6%,
Massachusetts,Space Antwan,149,0.408,39.9%,38.9%,58.6%,52.9%,34.2%,23.5%,41.7%,26.8%,22.5%,77.8%,30.2%,44.4%,
Massachusetts,Berger Seth,125,0.566,56.0%,54.4%,61.8%,64.3%,11.2%,50.0%,42.9%,34.4%,32.6%,100.0%,30.4%,57.9%,
Massachusetts,Holloway Rashaan,111,0.559,59.5%,91.0%,63.4%,64.1%,9.0%,20.0%,100.0%,0.0%,---,---,52.3%,39.7%,
Massachusetts,Coleman Zach,106,0.406,36.3%,33.0%,54.3%,36.8%,22.6%,25.0%,66.7%,44.3%,19.1%,100.0%,50.9%,55.6%,
Massachusetts,Anderson C.J.,102,0.470,41.7%,36.3%,56.8%,33.3%,29.4%,26.7%,37.5%,34.3%,25.7%,88.9%,35.3%,75.0%,
Massachusetts,Bergantino Tyler,53,0.640,66.0%,84.9%,71.1%,62.5%,15.1%,37.5%,100.0%,0.0%,---,---,28.3%,46.7%,
Massachusetts,Hines Malik,13,0.506,46.2%,92.3%,41.7%,60.0%,7.7%,100.0%,100.0%,0.0%,---,---,61.5%,62.5%,
Massachusetts,Turcotte Zach,5,0.400,40.0%,40.0%,50.0%,100.0%,20.0%,100.0%,100.0%,40.0%,0.0%,---,0.0%,---,
Massachusetts,Miller Rayshawn,3,0.333,33.3%,33.3%,100.0%,100.0%,0.0%,---,---,66.7%,0.0%,---,0.0%,---,
Massachusetts,Total,1903,0.527,49.1%,40.4%,57.7%,45.0%,22.3%,32.7%,35.3%,37.3%,33.0%,82.5%,36.5%,69.9%,
Bryant,Ware Hunter,341,0.518,50.3%,15.8%,64.8%,48.6%,35.5%,37.2%,22.2%,48.7%,36.7%,52.5%,17.3%,66.1%,
Bryant,Zouzoua Nisre,321,0.546,50.2%,33.3%,56.1%,40.0%,16.2%,21.2%,9.1%,50.5%,37.0%,86.7%,27.7%,84.3%,
Bryant,Pettway Marcel,253,0.586,59.7%,83.4%,66.4%,73.6%,16.6%,26.2%,54.5%,0.0%,---,---,32.8%,49.4%,
Bryant,Garvin Dan,245,0.469,45.5%,67.8%,53.0%,43.2%,29.0%,31.0%,50.0%,3.3%,12.5%,100.0%,32.2%,53.2%,
Bryant,McLaughlin Shane,215,0.481,45.8%,32.6%,45.7%,15.6%,34.0%,39.7%,10.3%,33.5%,34.7%,52.0%,34.0%,58.9%,
Bryant,Oakley Curtis,146,0.416,39.4%,21.9%,56.2%,66.7%,25.3%,29.7%,54.5%,52.7%,24.7%,94.7%,21.9%,59.4%,
Bryant,Kostur Bosko,95,0.411,37.9%,38.9%,48.6%,55.6%,14.7%,42.9%,50.0%,46.3%,18.2%,100.0%,21.1%,70.0%,
Bryant,Riley Gus,91,0.484,45.1%,24.2%,45.5%,30.0%,17.6%,43.8%,71.4%,58.2%,30.2%,100.0%,18.7%,82.4%,
Bryant,Brickman Justin,31,0.411,33.9%,51.6%,31.2%,60.0%,19.4%,16.7%,0.0%,29.0%,33.3%,66.7%,29.0%,88.9%,
Bryant,Chionuma Zach,21,0.310,31.0%,28.6%,16.7%,100.0%,9.5%,50.0%,100.0%,61.9%,23.1%,100.0%,0.0%,---,
Bryant,Scocca Andrew,15,0.393,20.0%,86.7%,15.4%,50.0%,13.3%,50.0%,100.0%,0.0%,---,---,93.3%,78.6%,
Bryant,McHugh Taylor,11,0.155,0.0%,18.2%,0.0%,---,45.5%,0.0%,---,36.4%,0.0%,---,36.4%,100.0%,
Bryant,Levene Dennis,8,0.477,56.2%,12.5%,100.0%,100.0%,50.0%,50.0%,100.0%,37.5%,33.3%,100.0%,37.5%,0.0%,
Bryant,Toe Terrill,5,0.300,30.0%,0.0%,---,---,20.0%,0.0%,---,80.0%,25.0%,100.0%,0.0%,---,
Bryant,GILLMALIK,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Bryant,Total,1798,0.498,47.5%,41.0%,55.6%,53.2%,24.8%,33.0%,33.3%,34.2%,32.2%,74.2%,26.8%,64.3%,
Syracuse,Gbinije Michael,488,0.574,55.4%,32.6%,63.5%,37.6%,19.7%,34.4%,9.1%,47.7%,39.1%,75.8%,32.8%,66.2%,
Syracuse,Cooney Trevor,431,0.497,45.5%,16.9%,45.2%,12.1%,22.7%,25.5%,16.0%,60.3%,35.4%,80.4%,25.1%,80.6%,
Syracuse,Richardson Malachi,412,0.510,46.5%,20.9%,58.1%,28.0%,24.8%,22.5%,21.7%,54.4%,35.3%,72.2%,38.1%,72.0%,
Syracuse,Lydon Tyler,266,0.604,57.0%,31.6%,67.9%,64.9%,22.6%,35.0%,76.2%,45.9%,40.2%,91.8%,35.0%,77.4%,
Syracuse,Roberson Tyler,253,0.539,52.6%,66.4%,65.5%,56.4%,33.2%,27.4%,60.9%,0.4%,0.0%,---,41.1%,57.7%,
Syracuse,Coleman Dajuan,124,0.579,54.8%,79.0%,59.2%,69.0%,21.0%,38.5%,60.0%,0.0%,---,---,56.5%,65.7%,
Syracuse,Howard Frank,63,0.341,30.2%,38.1%,50.0%,16.7%,31.7%,20.0%,0.0%,30.2%,10.5%,100.0%,44.4%,50.0%,
Syracuse,Joseph Kaleb,28,0.263,21.4%,14.3%,25.0%,0.0%,39.3%,18.2%,0.0%,46.4%,15.4%,50.0%,17.9%,80.0%,
Syracuse,Obokoh Chinonso,8,0.530,62.5%,62.5%,60.0%,100.0%,37.5%,66.7%,100.0%,0.0%,---,---,87.5%,28.6%,
Syracuse,Autry Adrian,5,0.168,0.0%,20.0%,0.0%,---,20.0%,0.0%,---,60.0%,0.0%,---,40.0%,100.0%,
Syracuse,Akintobi-Adeyeye Doyin,1,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,200.0%,0.0%,
Syracuse,Feldman Ky,1,1.000,100.0%,100.0%,100.0%,0.0%,0.0%,---,---,0.0%,---,---,0.0%,---,
Syracuse,Sutton Mike,1,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
Syracuse,Belbey Shaun,1,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,0.0%,---,
Syracuse,Total,2082,0.532,50.0%,33.8%,60.6%,46.9%,24.2%,28.4%,35.0%,42.1%,36.0%,78.7%,35.4%,68.8%,
Jacksonville St.,Drumwright Malcolm,283,0.515,46.8%,25.1%,57.7%,12.2%,42.8%,37.2%,11.1%,32.2%,34.1%,90.3%,32.9%,77.4%,
Jacksonville St.,Hamilton Jared,246,0.481,45.3%,39.8%,58.2%,59.6%,51.6%,37.0%,57.4%,8.5%,23.8%,100.0%,29.7%,64.4%,
Jacksonville St.,Townser Jaquail,242,0.520,48.8%,19.0%,41.3%,15.8%,34.7%,35.7%,3.3%,46.3%,41.1%,78.3%,26.9%,73.8%,
Jacksonville St.,Tucker Greg,239,0.515,43.3%,28.5%,44.1%,16.7%,10.5%,12.0%,0.0%,61.1%,32.2%,68.1%,51.0%,81.1%,
Jacksonville St.,Durham Erik,208,0.550,53.8%,21.2%,59.1%,30.8%,19.2%,27.5%,36.4%,59.6%,40.3%,78.0%,15.9%,66.7%,
Jacksonville St.,Watson Jeremy,173,0.508,42.8%,43.9%,50.0%,36.8%,32.9%,31.6%,72.2%,23.1%,30.0%,83.3%,59.0%,75.5%,
Jacksonville St.,Bogan Delfincko,120,0.473,45.8%,25.8%,35.5%,27.3%,17.5%,38.1%,0.0%,56.7%,35.3%,66.7%,10.0%,75.0%,
Jacksonville St.,Statam Andre,109,0.514,50.0%,15.6%,64.7%,72.7%,20.2%,40.9%,88.9%,64.2%,32.9%,100.0%,7.3%,87.5%,
Jacksonville St.,Cunningham Christian,86,0.571,55.8%,77.9%,64.2%,62.8%,22.1%,26.3%,80.0%,0.0%,---,---,46.5%,60.0%,
Jacksonville St.,Jones Ed,42,0.471,42.9%,19.0%,50.0%,75.0%,78.6%,42.4%,64.3%,2.4%,0.0%,---,23.8%,80.0%,
Jacksonville St.,Biedscheid Cam,33,0.448,43.9%,18.2%,83.3%,40.0%,27.3%,22.2%,50.0%,54.5%,27.8%,80.0%,3.0%,100.0%,
Jacksonville St.,Ba Ousmane,6,0.153,16.7%,66.7%,0.0%,---,33.3%,50.0%,100.0%,0.0%,---,---,133.3%,12.5%,
Jacksonville St.,Laing Nathan,5,0.000,0.0%,20.0%,0.0%,---,0.0%,---,---,80.0%,0.0%,---,0.0%,---,
Jacksonville St.,SIMMONSRAYSHAWN,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Jacksonville St.,Total,1792,0.509,47.0%,30.0%,53.1%,39.3%,31.2%,34.5%,37.8%,38.8%,35.0%,79.4%,31.6%,73.2%,
McNeese St.,Burr Jamaya,309,0.549,46.6%,47.9%,49.3%,20.5%,22.0%,29.4%,5.0%,30.1%,36.6%,58.8%,67.0%,76.8%,
McNeese St.,Harvey James,267,0.510,46.8%,11.6%,41.9%,23.1%,21.0%,39.3%,9.1%,67.4%,33.3%,65.0%,28.5%,77.6%,
McNeese St.,Greenwood Jarren,263,0.500,46.8%,17.9%,57.4%,44.4%,35.4%,35.5%,27.3%,46.8%,34.1%,61.9%,31.9%,67.9%,
McNeese St.,McFerrin Craig,209,0.548,52.6%,53.6%,64.3%,55.6%,44.5%,40.9%,50.0%,1.9%,0.0%,---,34.0%,64.8%,
McNeese St.,Jackson Tevin,163,0.464,44.5%,57.1%,50.5%,36.2%,20.2%,27.3%,33.3%,22.7%,29.7%,90.9%,19.0%,64.5%,
McNeese St.,Potier Lance,137,0.423,41.6%,24.1%,54.5%,27.8%,27.0%,24.3%,55.6%,48.9%,29.9%,90.0%,14.6%,50.0%,
McNeese St.,Ugochukwu Stephen,127,0.502,46.1%,59.1%,46.7%,31.4%,30.7%,41.0%,31.2%,10.2%,38.5%,80.0%,52.0%,63.6%,
McNeese St.,Lewis Austin,91,0.541,52.7%,56.0%,68.6%,42.9%,44.0%,32.5%,69.2%,0.0%,---,---,37.4%,58.8%,
McNeese St.,Johnson Shaun,78,0.392,35.3%,12.8%,10.0%,0.0%,16.7%,30.8%,0.0%,70.5%,27.3%,60.0%,16.7%,84.6%,
McNeese St.,Moss Matthew,57,0.581,57.9%,10.5%,66.7%,50.0%,19.3%,45.5%,100.0%,70.2%,40.0%,87.5%,8.8%,60.0%,
McNeese St.,Brown Adrian,45,0.450,42.2%,57.8%,50.0%,53.8%,42.2%,31.6%,83.3%,0.0%,---,---,44.4%,55.0%,
McNeese St.,Joubert Darrell,4,0.625,62.5%,25.0%,100.0%,0.0%,0.0%,---,---,75.0%,33.3%,100.0%,0.0%,---,
McNeese St.,Milovanovic Andrija,2,0.847,75.0%,0.0%,---,---,0.0%,---,---,100.0%,50.0%,100.0%,100.0%,100.0%,
McNeese St.,Total,1752,0.508,46.9%,36.1%,53.6%,37.5%,28.7%,34.9%,36.0%,35.2%,33.2%,69.3%,35.9%,70.0%,
Quinnipiac,McLean Giovanni,342,0.482,43.6%,20.5%,45.7%,6.2%,32.2%,32.7%,5.6%,47.4%,33.3%,50.0%,28.9%,77.8%,
Quinnipiac,Harris Daniel,253,0.561,54.9%,9.5%,37.5%,11.1%,22.5%,43.9%,20.0%,68.0%,40.7%,90.0%,15.8%,67.5%,
Quinnipiac,Daniels Chaise,234,0.424,39.3%,46.2%,39.8%,55.8%,53.4%,39.2%,67.3%,0.4%,0.0%,---,28.2%,62.1%,
Quinnipiac,Smith Donovan,223,0.439,40.4%,40.8%,49.5%,48.9%,58.3%,34.6%,64.4%,0.9%,0.0%,---,21.5%,75.0%,
Quinnipiac,Ford Jr. James,206,0.429,40.3%,21.4%,36.4%,18.8%,27.7%,28.1%,31.2%,51.0%,32.4%,100.0%,33.5%,56.5%,
Quinnipiac,Bundu Abdulai,171,0.512,48.0%,78.9%,51.9%,47.1%,21.1%,33.3%,83.3%,0.0%,---,---,55.0%,60.6%,
Quinnipiac,Hutton Ayron,151,0.423,39.4%,19.2%,20.7%,0.0%,23.8%,19.4%,42.9%,57.0%,36.0%,80.6%,29.8%,60.0%,
Quinnipiac,FLORASDIMITRI,139,0.377,34.9%,23.7%,33.3%,27.3%,25.9%,16.7%,0.0%,50.4%,30.0%,66.7%,18.7%,65.4%,
Quinnipiac,Robinson Andrew,70,0.381,37.9%,2.9%,100.0%,50.0%,8.6%,33.3%,0.0%,88.6%,24.2%,93.3%,2.9%,50.0%,
Quinnipiac,Dingba Samuel,46,0.409,37.0%,56.5%,50.0%,38.5%,43.5%,20.0%,50.0%,0.0%,---,---,52.2%,54.2%,
Quinnipiac,Simonton Will,43,0.483,47.7%,41.9%,55.6%,70.0%,55.8%,37.5%,77.8%,2.3%,100.0%,100.0%,27.9%,50.0%,
Quinnipiac,Chigha Alain,13,0.337,30.8%,23.1%,0.0%,---,30.8%,25.0%,0.0%,46.2%,33.3%,100.0%,53.8%,42.9%,
Quinnipiac,Robinson Aaron,7,0.214,21.4%,0.0%,---,---,28.6%,0.0%,---,71.4%,20.0%,0.0%,0.0%,---,
Quinnipiac,Total,1898,0.458,42.8%,30.7%,44.1%,39.3%,33.9%,33.0%,45.3%,35.4%,34.1%,78.6%,28.0%,64.7%,
Middle Tenn.,Upshaw Jr. Reggie,361,0.528,52.9%,44.6%,65.8%,51.9%,36.3%,35.1%,19.6%,19.1%,37.7%,88.5%,45.7%,49.7%,
Middle Tenn.,Harris Darnell,331,0.523,50.2%,22.4%,56.8%,33.3%,34.4%,32.5%,27.0%,43.2%,40.6%,87.9%,32.6%,63.0%,
Middle Tenn.,Buford Perrin,314,0.563,53.8%,46.8%,61.9%,35.2%,41.1%,41.9%,27.8%,12.1%,42.1%,93.8%,34.1%,68.2%,
Middle Tenn.,Potts Giddy,275,0.648,62.7%,20.4%,60.7%,32.4%,24.0%,34.8%,26.1%,55.6%,50.3%,87.0%,27.6%,76.3%,
Middle Tenn.,Copeland Quavius,151,0.483,46.4%,38.4%,60.3%,25.7%,33.1%,40.0%,5.0%,28.5%,23.3%,70.0%,20.5%,64.5%,
Middle Tenn.,Raymond Jaqawn,142,0.543,51.8%,21.8%,61.3%,31.6%,16.2%,34.8%,37.5%,62.0%,35.2%,87.1%,38.0%,64.8%,
Middle Tenn.,Simpson Jr. Edward,133,0.488,48.5%,17.3%,69.6%,31.2%,19.5%,19.2%,20.0%,63.2%,34.5%,86.2%,29.3%,48.7%,
Middle Tenn.,Habersham Xavier,102,0.463,45.6%,19.6%,50.0%,50.0%,19.6%,25.0%,20.0%,60.8%,33.9%,100.0%,16.7%,52.9%,
Middle Tenn.,Foote Aldonis,69,0.532,52.2%,53.6%,59.5%,36.4%,30.4%,38.1%,0.0%,15.9%,36.4%,100.0%,33.3%,56.5%,
Middle Tenn.,Ivory Jacob,41,0.525,35.4%,46.3%,36.8%,0.0%,36.6%,40.0%,0.0%,17.1%,14.3%,100.0%,82.9%,91.2%,
Middle Tenn.,Gamble Karl,30,0.367,33.3%,40.0%,41.7%,60.0%,60.0%,27.8%,40.0%,0.0%,---,---,76.7%,43.5%,
Middle Tenn.,Phillips Joshua,23,0.474,47.8%,56.5%,76.9%,60.0%,39.1%,11.1%,0.0%,4.3%,0.0%,---,69.6%,43.8%,
Middle Tenn.,Total,1972,0.538,52.0%,33.0%,61.0%,38.8%,31.5%,35.0%,22.0%,35.4%,39.1%,88.3%,35.1%,61.3%,
Rhode Island,Terrell Jared,373,0.500,45.2%,28.7%,54.2%,29.3%,39.7%,33.1%,10.2%,31.6%,34.7%,82.9%,35.4%,75.0%,
Rhode Island,Garrett Jarvis,323,0.521,48.6%,34.1%,47.3%,5.8%,33.4%,36.1%,2.6%,32.5%,41.9%,77.3%,33.4%,70.4%,
Rhode Island,McGlynn Four,293,0.543,48.5%,5.5%,56.2%,22.2%,19.8%,32.8%,36.8%,74.7%,34.7%,80.3%,32.8%,87.5%,
Rhode Island,Iverson Kuran,228,0.516,51.3%,43.0%,65.3%,32.8%,39.0%,32.6%,34.5%,18.0%,39.0%,100.0%,34.6%,50.6%,
Rhode Island,Martin Hassan,219,0.586,57.3%,51.1%,75.0%,61.9%,47.0%,38.8%,57.5%,1.8%,25.0%,100.0%,46.1%,61.4%,
Rhode Island,Watson Earl,111,0.613,60.4%,77.5%,68.6%,67.8%,22.5%,32.0%,50.0%,0.0%,---,---,64.9%,61.1%,
Rhode Island,Thompson Christion,98,0.487,45.9%,23.5%,52.2%,8.3%,14.3%,21.4%,33.3%,62.2%,32.8%,80.0%,40.8%,60.0%,
Rhode Island,Akele Nicola,77,0.520,54.5%,33.8%,53.8%,35.7%,22.1%,41.2%,85.7%,44.2%,41.2%,100.0%,23.4%,27.8%,
Rhode Island,Berry Andre,31,0.686,67.7%,83.9%,73.1%,57.9%,16.1%,40.0%,50.0%,0.0%,---,---,41.9%,69.2%,
Rhode Island,Plunkett Shane,4,0.303,37.5%,0.0%,---,---,50.0%,0.0%,---,50.0%,50.0%,100.0%,50.0%,0.0%,
Rhode Island,Temkin Rory,3,0.576,66.7%,66.7%,50.0%,0.0%,33.3%,100.0%,0.0%,0.0%,---,---,33.3%,0.0%,
Rhode Island,Matthews E.C.,2,0.000,0.0%,100.0%,0.0%,---,0.0%,---,---,0.0%,---,---,0.0%,---,
Rhode Island,Total,1762,0.535,50.4%,34.5%,61.2%,40.9%,32.3%,34.6%,29.4%,33.1%,36.5%,83.1%,37.6%,66.9%,
High Point,Brown John,352,0.629,60.4%,63.9%,72.9%,55.5%,35.8%,37.3%,53.2%,0.3%,100.0%,0.0%,50.3%,70.1%,
High Point,Cugini Lorenzo,280,0.580,56.1%,23.2%,61.5%,45.0%,20.7%,25.9%,40.0%,56.1%,43.3%,98.5%,12.5%,85.7%,
High Point,Weary Adam,269,0.586,54.6%,49.1%,62.9%,25.3%,33.5%,41.1%,35.1%,17.5%,38.3%,83.3%,38.7%,76.0%,
High Point,Lindauer Anthony,218,0.551,51.1%,17.9%,53.8%,42.9%,28.9%,36.5%,30.4%,53.2%,38.8%,66.7%,21.6%,89.4%,
High Point,Fox Andre,147,0.486,41.8%,33.3%,44.9%,27.3%,26.5%,35.9%,28.6%,40.1%,28.8%,88.2%,35.4%,84.6%,
High Point,McIntyre Haiishen,134,0.490,40.3%,50.7%,42.6%,55.2%,33.6%,35.6%,37.5%,15.7%,28.6%,83.3%,57.5%,76.6%,
High Point,Thompson Tarique,110,0.544,51.4%,64.5%,59.2%,69.0%,32.7%,36.1%,76.9%,2.7%,33.3%,100.0%,23.6%,76.9%,
High Point,White Austin,105,0.603,54.8%,37.1%,66.7%,69.2%,39.0%,36.6%,66.7%,23.8%,44.0%,90.9%,45.7%,81.2%,
High Point,Madison Ricky,74,0.522,44.6%,77.0%,45.6%,57.7%,16.2%,58.3%,28.6%,6.8%,0.0%,---,86.5%,67.2%,
High Point,Perez-Laham Jorge,72,0.458,45.8%,34.7%,48.0%,41.7%,22.2%,18.8%,33.3%,43.1%,38.7%,100.0%,9.7%,42.9%,
